result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
20	exp_20260917T092942Z_weighted_least_loaded_medium_2_0	exp_20260917T092942Z_weighted_least_loaded_medium_2	medium	1789639808	30000000000	1200	1789639876	1789639951	1789641076	15.96042	33.135758	1000000000	1	0	3	phone-01	1	1000000000	1	1
21	exp_20260917T092942Z_weighted_least_loaded_medium_3_0	exp_20260917T092942Z_weighted_least_loaded_medium_3	medium	1789639813	30000000000	1200	1789639881	1789639982	1789641081	28.89813	32.090431	1000000000	1	0	1	cluster-01	4	1000000000	1	1
22	exp_20260917T092942Z_weighted_least_loaded_medium_4_0	exp_20260917T092942Z_weighted_least_loaded_medium_4	medium	1789639813	30000000000	1200	1789639880	1789639938	1789641080	7.072178	9.02297	1000000000	1	0	4	cluster-02	4	1000000000	1	1
23	exp_20260917T092942Z_weighted_least_loaded_medium_5_0	exp_20260917T092942Z_weighted_least_loaded_medium_5	medium	1789639813	30000000000	1200	1789639880	1789639938	1789641080	7.071542	8.021361	1000000000	1	0	4	cluster-02	4	1000000000	1	1
24	exp_20260917T092942Z_weighted_least_loaded_medium_6_0	exp_20260917T092942Z_weighted_least_loaded_medium_6	medium	1789639818	30000000000	1200	1789639880	1789639938	1789641080	7.075672	11.034801	1000000000	1	0	4	cluster-02	4	1000000000	1	1
25	exp_20260917T092942Z_weighted_least_loaded_medium_7_0	exp_20260917T092942Z_weighted_least_loaded_medium_7	medium	1789639823	30000000000	1200	1789639880	1789639938	1789641080	6.96811	10.030209	1000000000	1	0	4	cluster-02	4	1000000000	1	1
26	exp_20260917T092942Z_weighted_least_loaded_medium_8_0	exp_20260917T092942Z_weighted_least_loaded_medium_8	medium	1789639823	30000000000	1200	1789639886	1789639966	1789641086	15.93405	33.103106	1000000000	1	0	2	phone-02	1	1000000000	1	1
27	exp_20260917T092942Z_weighted_least_loaded_medium_9_0	exp_20260917T092942Z_weighted_least_loaded_medium_9	medium	1789639823	30000000000	1200	1789639881	1789639982	1789641081	28.91615	29.078619	1000000000	1	0	1	cluster-01	4	1000000000	1	1
28	exp_20260917T092942Z_weighted_least_loaded_medium_10_0	exp_20260917T092942Z_weighted_least_loaded_medium_10	medium	1789639828	30000000000	1200	1789639881	1789639982	1789641081	28.92178	30.08061	1000000000	1	0	1	cluster-01	4	1000000000	1	1
29	exp_20260917T092942Z_weighted_least_loaded_medium_11_0	exp_20260917T092942Z_weighted_least_loaded_medium_11	medium	1789639828	30000000000	1200	1789639881	1789639982	1789641081	28.90608	31.087808	1000000000	1	0	1	cluster-01	4	1000000000	1	1
30	exp_20260917T092942Z_weighted_least_loaded_medium_12_0	exp_20260917T092942Z_weighted_least_loaded_medium_12	medium	1789639828	30000000000	1200	1789639886	1789640002	1789641086	28.58089	29.110963	1000000000	1	0	5	desktop-01	2	1000000000	1	1
31	exp_20260917T092942Z_weighted_least_loaded_long_1_0	exp_20260917T092942Z_weighted_least_loaded_long_1	long	1789639833	120000000000	3600	1789639886	1789640052	1789643486	60.06204	60.20996	1000000000	1	0	5	desktop-01	2	1000000000	1	1
32	exp_20260917T092942Z_weighted_least_loaded_long_2_0	exp_20260917T092942Z_weighted_least_loaded_long_2	long	1789639833	120000000000	3600	1789639886	1789640017	1789643486	59.55852	59.55852	1000000000	1	0	6	low-power-01	1	1000000000	1	1
33	exp_20260917T092942Z_weighted_least_loaded_long_3_0	exp_20260917T092942Z_weighted_least_loaded_long_3	long	1789639833	120000000000	3600	1789639888	1789640072	1789643488	30.3746	60.27403	1000000000	1	0	3	phone-01	1	1000000000	1	1
34	exp_20260917T092942Z_weighted_least_loaded_long_4_0	exp_20260917T092942Z_weighted_least_loaded_long_4	long	1789639838	120000000000	3600	1789639898	1789640128	1789643498	59.37413	59.37413	1000000000	1	0	5	desktop-01	2	1000000000	1	1
35	exp_20260917T092942Z_weighted_least_loaded_long_5_0	exp_20260917T092942Z_weighted_least_loaded_long_5	long	1789639838	120000000000	3600	1789639898	1789640082	1789643498	30.16337	59.309066	1000000000	1	0	2	phone-02	1	1000000000	1	1
36	exp_20260917T092942Z_weighted_least_loaded_long_6_0	exp_20260917T092942Z_weighted_least_loaded_long_6	long	1789639838	120000000000	3600	1789639898	1789640143	1789643498	59.36563	59.36563	1000000000	1	0	6	low-power-01	1	1000000000	1	1
