result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
19	exp_20260916T165346Z_baseline_medium_1_0	exp_20260916T165346Z_baseline_medium_1	medium	1789577697	30000000000	1200	1789577738	1789577817	1789578938	15.17941	32.166895	1000000000	1	0	3	phone-02	1	1000000000	1	1
20	exp_20260916T165346Z_baseline_medium_2_0	exp_20260916T165346Z_baseline_medium_2	medium	1789577697	30000000000	1200	1789577726	1789577789	1789578926	27.33446	28.147576	1000000000	1	0	4	cluster-02	4	1000000000	1	1
21	exp_20260916T165346Z_baseline_medium_3_0	exp_20260916T165346Z_baseline_medium_3	medium	1789577697	30000000000	1200	1789577738	1789577779	1789578938	14.82323	31.117083	1000000000	1	0	1	phone-01	1	1000000000	1	1
22	exp_20260916T165346Z_baseline_medium_4_0	exp_20260916T165346Z_baseline_medium_4	medium	1789577697	30000000000	1200	1789577762	1789577812	1789578962	20.29627	21.264211	1000000000	1	0	6	cluster-01	4	1000000000	1	1
23	exp_20260916T165346Z_baseline_medium_5_0	exp_20260916T165346Z_baseline_medium_5	medium	1789577697	30000000000	1200	1789577766	1789577844	1789578966	18.19235	19.090733	1000000000	1	0	5	desktop-01	2	1000000000	1	1
24	exp_20260916T165346Z_baseline_medium_6_0	exp_20260916T165346Z_baseline_medium_6	medium	1789577702	30000000000	1200	1789577767	1789577815	1789578967	18.204	19.048581	1000000000	1	0	2	low-power-01	1	1000000000	1	1
25	exp_20260916T165346Z_baseline_medium_7_0	exp_20260916T165346Z_baseline_medium_7	medium	1789577702	30000000000	1200	1789577772	1789577855	1789578972	9.597382	20.107385	1000000000	1	0	3	phone-02	1	1000000000	1	1
26	exp_20260916T165346Z_baseline_medium_8_0	exp_20260916T165346Z_baseline_medium_8	medium	1789577702	30000000000	1200	1789577742	1789577799	1789578942	18.1677	19.072762	1000000000	1	0	5	desktop-01	2	1000000000	1	1
27	exp_20260916T165346Z_baseline_medium_9_0	exp_20260916T165346Z_baseline_medium_9	medium	1789577702	30000000000	1200	1789577772	1789577864	1789578972	25.2773	26.101514	1000000000	1	0	4	cluster-02	4	1000000000	1	1
28	exp_20260916T165346Z_baseline_medium_10_0	exp_20260916T165346Z_baseline_medium_10	medium	1789577702	30000000000	1200	1789577743	1789577800	1789578943	18.12811	19.09456	1000000000	1	0	6	cluster-01	4	1000000000	1	1
29	exp_20260916T165346Z_baseline_medium_11_0	exp_20260916T165346Z_baseline_medium_11	medium	1789577702	30000000000	1200	1789577726	1789577772	1789578926	15.63544	33.167049	1000000000	1	0	3	phone-02	1	1000000000	1	1
30	exp_20260916T165346Z_baseline_medium_12_0	exp_20260916T165346Z_baseline_medium_12	medium	1789577707	30000000000	1200	1789577779	1789577841	1789578979	18.28228	19.227549	1000000000	1	0	6	cluster-01	4	1000000000	1	1
31	exp_20260916T165346Z_baseline_long_1_0	exp_20260916T165346Z_baseline_long_1	long	1789577707	120000000000	3600	1789577779	1789577925	1789581379	41.49043	80.346064	1000000000	1	0	1	phone-01	1	1000000000	1	1
32	exp_20260916T165346Z_baseline_long_2_0	exp_20260916T165346Z_baseline_long_2	long	1789577707	120000000000	3600	1789577730	1789577873	1789581330	84.1597	84.1597	1000000000	1	0	5	desktop-01	2	1000000000	1	1
33	exp_20260916T165346Z_baseline_long_3_0	exp_20260916T165346Z_baseline_long_3	long	1789577712	120000000000	3600	1789577779	1789577922	1789581379	79.66365	79.66365	1000000000	1	0	6	cluster-01	4	1000000000	1	1
34	exp_20260916T165346Z_baseline_long_4_0	exp_20260916T165346Z_baseline_long_4	long	1789577712	120000000000	3600	1789577738	1789577890	1789581338	83.20776	83.20776	1000000000	1	0	4	cluster-02	4	1000000000	1	1
35	exp_20260916T165346Z_baseline_long_5_0	exp_20260916T165346Z_baseline_long_5	long	1789577712	120000000000	3600	1789577738	1789577907	1789581338	83.11195	83.11195	1000000000	1	0	4	cluster-02	4	1000000000	1	1
36	exp_20260916T165346Z_baseline_long_6_0	exp_20260916T165346Z_baseline_long_6	long	1789577712	120000000000	3600	1789577738	1789577890	1789581338	83.14617	83.350178	1000000000	1	0	4	cluster-02	4	1000000000	1	1
