result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
15	exp_20260916T180210Z_baseline_short_15_0	exp_20260916T180210Z_baseline_short_15	short	1789581795	5000000000	600	1789581870	1789581912	1789582470	4.885967	7.019597	1000000000	1	0	2	cluster-01	4	1000000000	1	1
16	exp_20260916T180210Z_baseline_short_16_0	exp_20260916T180210Z_baseline_short_16	short	1789581800	5000000000	600	1789581895	1789581968	1789582495	4.976512	7.036991	1000000000	1	0	1	cluster-02	4	1000000000	1	1
17	exp_20260916T180210Z_baseline_short_17_0	exp_20260916T180210Z_baseline_short_17	short	1789581800	5000000000	600	1789581866	1789581895	1789582466	3.511791	8.020736	1000000000	1	0	6	phone-01	1	1000000000	1	1
18	exp_20260916T180210Z_baseline_short_18_0	exp_20260916T180210Z_baseline_short_18	short	1789581800	5000000000	600	1789581854	1789581878	1789582454	3.070094	8.041514	1000000000	1	0	6	phone-01	1	1000000000	1	1
19	exp_20260916T180210Z_baseline_medium_1_0	exp_20260916T180210Z_baseline_medium_1	medium	1789581805	30000000000	1200	1789581866	1789581920	1789583066	28.21287	29.080229	1000000000	1	0	1	cluster-02	4	1000000000	1	1
20	exp_20260916T180210Z_baseline_medium_2_0	exp_20260916T180210Z_baseline_medium_2	medium	1789581805	30000000000	1200	1789581854	1789581902	1789583054	30.25687	32.079512	1000000000	1	0	4	desktop-01	2	1000000000	1	1
21	exp_20260916T180210Z_baseline_medium_3_0	exp_20260916T180210Z_baseline_medium_3	medium	1789581805	30000000000	1200	1789581854	1789581900	1789583054	30.43269	32.134368	1000000000	1	0	5	low-power-01	1	1000000000	1	1
22	exp_20260916T180210Z_baseline_medium_4_0	exp_20260916T180210Z_baseline_medium_4	medium	1789581810	30000000000	1200	1789581866	1789581918	1789583066	30.41844	32.058253	1000000000	1	0	4	desktop-01	2	1000000000	1	1
23	exp_20260916T180210Z_baseline_medium_5_0	exp_20260916T180210Z_baseline_medium_5	medium	1789581810	30000000000	1200	1789581899	1789581958	1789583099	15.83443	33.166226	1000000000	1	0	3	phone-02	1	1000000000	1	1
24	exp_20260916T180210Z_baseline_medium_6_0	exp_20260916T180210Z_baseline_medium_6	medium	1789581815	30000000000	1200	1789581871	1789581938	1789583071	25.23798	26.068172	1000000000	1	0	5	low-power-01	1	1000000000	1	1
25	exp_20260916T180210Z_baseline_medium_7_0	exp_20260916T180210Z_baseline_medium_7	medium	1789581815	30000000000	1200	1789581900	1789581967	1789583100	29.47477	31.088072	1000000000	1	0	5	low-power-01	1	1000000000	1	1
26	exp_20260916T180210Z_baseline_medium_8_0	exp_20260916T180210Z_baseline_medium_8	medium	1789581815	30000000000	1200	1789581902	1789581969	1789583102	30.47418	32.089039	1000000000	1	0	4	desktop-01	2	1000000000	1	1
27	exp_20260916T180210Z_baseline_medium_9_0	exp_20260916T180210Z_baseline_medium_9	medium	1789581820	30000000000	1200	1789581907	1789581950	1789583107	10.73528	22.100783	1000000000	1	0	6	phone-01	1	1000000000	1	1
28	exp_20260916T180210Z_baseline_medium_10_0	exp_20260916T180210Z_baseline_medium_10	medium	1789581820	30000000000	1200	1789581849	1789581895	1789583049	30.7341	32.114314	1000000000	1	0	1	cluster-02	4	1000000000	1	1
29	exp_20260916T180210Z_baseline_medium_11_0	exp_20260916T180210Z_baseline_medium_11	medium	1789581820	30000000000	1200	1789581913	1789581958	1789583113	21.67593	23.061357	1000000000	1	0	2	cluster-01	4	1000000000	1	1
30	exp_20260916T180210Z_baseline_medium_12_0	exp_20260916T180210Z_baseline_medium_12	medium	1789581820	30000000000	1200	1789581870	1789581925	1789583070	19.95152	21.071857	1000000000	1	0	2	cluster-01	4	1000000000	1	1
31	exp_20260916T180210Z_baseline_long_1_0	exp_20260916T180210Z_baseline_long_1	long	1789581825	120000000000	3600	1789581870	1789582010	1789585470	94.19457	95.285996	1000000000	1	0	2	cluster-01	4	1000000000	1	1
32	exp_20260916T180210Z_baseline_long_2_0	exp_20260916T180210Z_baseline_long_2	long	1789581825	120000000000	3600	1789581870	1789582010	1789585470	94.278	94.284194	1000000000	1	0	2	cluster-01	4	1000000000	1	1
33	exp_20260916T180210Z_baseline_long_3_0	exp_20260916T180210Z_baseline_long_3	long	1789581830	120000000000	3600	1789581866	1789582020	1789585466	90.21614	90.21614	1000000000	1	0	1	cluster-02	4	1000000000	1	1
34	exp_20260916T180210Z_baseline_long_4_0	exp_20260916T180210Z_baseline_long_4	long	1789581830	120000000000	3600	1789581866	1789581997	1789585466	99.27577	99.313803	1000000000	1	0	1	cluster-02	4	1000000000	1	1
35	exp_20260916T180210Z_baseline_long_5_0	exp_20260916T180210Z_baseline_long_5	long	1789581830	120000000000	3600	1789581866	1789581997	1789585466	99.19672	100.319794	1000000000	1	0	1	cluster-02	4	1000000000	1	1
36	exp_20260916T180210Z_baseline_long_6_0	exp_20260916T180210Z_baseline_long_6	long	1789581835	120000000000	3600	1789581866	1789582030	1789585466	95.9403	95.9403	1000000000	1	0	4	desktop-01	2	1000000000	1	1
