result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
22	exp_20260916T165346Z_random_medium_4_0	exp_20260916T165346Z_random_medium_4	medium	1789578058	30000000000	1200	1789578153	1789578201	1789579353	18.02836	19.060079	1000000000	1	0	5	cluster-02	4	1000000000	1	1
23	exp_20260916T165346Z_random_medium_5_0	exp_20260916T165346Z_random_medium_5	medium	1789578063	30000000000	1200	1789578165	1789578214	1789579365	18.0508	20.116096	1000000000	1	0	5	cluster-02	4	1000000000	1	1
24	exp_20260916T165346Z_random_medium_6_0	exp_20260916T165346Z_random_medium_6	medium	1789578068	30000000000	1200	1789578123	1789578280	1789579323	9.817307	20.115153	1000000000	1	0	3	phone-02	1	1000000000	1	1
25	exp_20260916T165346Z_random_medium_7_0	exp_20260916T165346Z_random_medium_7	medium	1789578068	30000000000	1200	1789578165	1789578214	1789579365	18.1628	19.107593	1000000000	1	0	5	cluster-02	4	1000000000	1	1
26	exp_20260916T165346Z_random_medium_8_0	exp_20260916T165346Z_random_medium_8	medium	1789578068	30000000000	1200	1789578129	1789578196	1789579329	22.30264	23.070565	1000000000	1	0	6	cluster-01	4	1000000000	1	1
27	exp_20260916T165346Z_random_medium_9_0	exp_20260916T165346Z_random_medium_9	medium	1789578073	30000000000	1200	1789578129	1789578189	1789579329	18.16741	19.102088	1000000000	1	0	5	cluster-02	4	1000000000	1	1
28	exp_20260916T165346Z_random_medium_10_0	exp_20260916T165346Z_random_medium_10	medium	1789578073	30000000000	1200	1789578129	1789578196	1789579329	18.24279	19.066043	1000000000	1	0	6	cluster-01	4	1000000000	1	1
29	exp_20260916T165346Z_random_medium_11_0	exp_20260916T165346Z_random_medium_11	medium	1789578078	30000000000	1200	1789578112	1789578165	1789579312	23.24669	24.094543	1000000000	1	0	5	cluster-02	4	1000000000	1	1
30	exp_20260916T165346Z_random_medium_12_0	exp_20260916T165346Z_random_medium_12	medium	1789578078	30000000000	1200	1789578119	1789578295	1789579319	25.31726	27.10713	1000000000	1	0	2	low-power-01	1	1000000000	1	1
31	exp_20260916T165346Z_random_long_1_0	exp_20260916T165346Z_random_long_1	long	1789578083	120000000000	3600	1789578119	1789578376	1789581719	42.30862	81.349903	1000000000	1	0	1	phone-01	1	1000000000	1	1
32	exp_20260916T165346Z_random_long_2_0	exp_20260916T165346Z_random_long_2	long	1789578083	120000000000	3600	1789578112	1789578253	1789581712	83.96051	83.96051	1000000000	1	0	4	desktop-01	2	1000000000	1	1
33	exp_20260916T165346Z_random_long_3_0	exp_20260916T165346Z_random_long_3	long	1789578083	120000000000	3600	1789578112	1789578272	1789581712	84.17952	84.17952	1000000000	1	0	6	cluster-01	4	1000000000	1	1
34	exp_20260916T165346Z_random_long_4_0	exp_20260916T165346Z_random_long_4	long	1789578083	120000000000	3600	1789578107	1789578246	1789581707	48.61528	96.365343	1000000000	1	0	1	phone-01	1	1000000000	1	1
35	exp_20260916T165346Z_random_long_5_0	exp_20260916T165346Z_random_long_5	long	1789578088	120000000000	3600	1789578111	1789578246	1789581711	48.52996	96.339838	1000000000	1	0	3	phone-02	1	1000000000	1	1
36	exp_20260916T165346Z_random_long_6_0	exp_20260916T165346Z_random_long_6	long	1789578093	120000000000	3600	1789578107	1789578258	1789581707	95.43778	95.43778	1000000000	1	0	2	low-power-01	1	1000000000	1	1
