result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
18	exp_20260916T180210Z_random_short_18_0	exp_20260916T180210Z_random_short_18	short	1789582143	5000000000	600	1789582199	1789582228	1789582799	4.716462	7.016004	1000000000	1	0	4	cluster-02	4	1000000000	1	1
19	exp_20260916T180210Z_random_medium_1_0	exp_20260916T180210Z_random_medium_1	medium	1789582143	30000000000	1200	1789582211	1789582265	1789583411	20.17578	21.069991	1000000000	1	0	5	cluster-01	4	1000000000	1	1
20	exp_20260916T180210Z_random_medium_2_0	exp_20260916T180210Z_random_medium_2	medium	1789582143	30000000000	1200	1789582199	1789582258	1789583399	26.72887	28.090359	1000000000	1	0	4	cluster-02	4	1000000000	1	1
21	exp_20260916T180210Z_random_medium_3_0	exp_20260916T180210Z_random_medium_3	medium	1789582148	30000000000	1200	1789582211	1789582291	1789583411	30.01941	31.128742	1000000000	1	0	4	cluster-02	4	1000000000	1	1
22	exp_20260916T180210Z_random_medium_4_0	exp_20260916T180210Z_random_medium_4	medium	1789582148	30000000000	1200	1789582211	1789582270	1789583411	20.09177	21.081221	1000000000	1	0	4	cluster-02	4	1000000000	1	1
23	exp_20260916T180210Z_random_medium_5_0	exp_20260916T180210Z_random_medium_5	medium	1789582148	30000000000	1200	1789582236	1789582293	1789583436	30.20465	30.20465	1000000000	1	0	5	cluster-01	4	1000000000	1	1
24	exp_20260916T180210Z_random_medium_6_0	exp_20260916T180210Z_random_medium_6	medium	1789582148	30000000000	1200	1789582199	1789582349	1789583399	10.83906	22.129772	1000000000	1	0	3	phone-02	1	1000000000	1	1
25	exp_20260916T180210Z_random_medium_7_0	exp_20260916T180210Z_random_medium_7	medium	1789582148	30000000000	1200	1789582206	1789582363	1789583406	30.59118	32.141424	1000000000	1	0	1	desktop-01	2	1000000000	1	1
26	exp_20260916T180210Z_random_medium_8_0	exp_20260916T180210Z_random_medium_8	medium	1789582153	30000000000	1200	1789582198	1789582373	1789583398	15.67899	33.16534	1000000000	1	0	6	phone-01	1	1000000000	1	1
27	exp_20260916T180210Z_random_medium_9_0	exp_20260916T180210Z_random_medium_9	medium	1789582153	30000000000	1200	1789582199	1789582258	1789583399	26.82064	29.093469	1000000000	1	0	4	cluster-02	4	1000000000	1	1
28	exp_20260916T180210Z_random_medium_10_0	exp_20260916T180210Z_random_medium_10	medium	1789582153	30000000000	1200	1789582194	1789582235	1789583394	30.13363	32.09457	1000000000	1	0	1	desktop-01	2	1000000000	1	1
29	exp_20260916T180210Z_random_medium_11_0	exp_20260916T180210Z_random_medium_11	medium	1789582158	30000000000	1200	1789582187	1789582253	1789583387	27.86986	29.118943	1000000000	1	0	5	cluster-01	4	1000000000	1	1
30	exp_20260916T180210Z_random_medium_12_0	exp_20260916T180210Z_random_medium_12	medium	1789582158	30000000000	1200	1789582194	1789582363	1789583394	30.44391	32.092055	1000000000	1	0	2	low-power-01	1	1000000000	1	1
31	exp_20260916T180210Z_random_long_1_0	exp_20260916T180210Z_random_long_1	long	1789582158	120000000000	3600	1789582194	1789582363	1789585794	90.67094	90.67094	1000000000	1	0	1	desktop-01	2	1000000000	1	1
32	exp_20260916T180210Z_random_long_2_0	exp_20260916T180210Z_random_long_2	long	1789582158	120000000000	3600	1789582187	1789582319	1789585787	99.53692	99.53692	1000000000	1	0	4	cluster-02	4	1000000000	1	1
33	exp_20260916T180210Z_random_long_3_0	exp_20260916T180210Z_random_long_3	long	1789582163	120000000000	3600	1789582187	1789582337	1789585787	54.86257	109.435935	1000000000	1	0	6	phone-01	1	1000000000	1	1
34	exp_20260916T180210Z_random_long_4_0	exp_20260916T180210Z_random_long_4	long	1789582163	120000000000	3600	1789582182	1789582316	1789585782	99.8429	100.28483	1000000000	1	0	1	desktop-01	2	1000000000	1	1
35	exp_20260916T180210Z_random_long_5_0	exp_20260916T180210Z_random_long_5	long	1789582163	120000000000	3600	1789582182	1789582316	1789585782	54.75296	110.416753	1000000000	1	0	3	phone-02	1	1000000000	1	1
36	exp_20260916T180210Z_random_long_6_0	exp_20260916T180210Z_random_long_6	long	1789582168	120000000000	3600	1789582182	1789582326	1789585782	103.4663	103.4663	1000000000	1	0	2	low-power-01	1	1000000000	1	1
