result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
21	exp_20260916T180210Z_round_robin_medium_3_0	exp_20260916T180210Z_round_robin_medium_3	medium	1789583646	30000000000	1200	1789583709	1789583759	1789584909	15.22234	32.133476	1000000000	1	0	3	phone-02	1	1000000000	1	1
22	exp_20260916T180210Z_round_robin_medium_4_0	exp_20260916T180210Z_round_robin_medium_4	medium	1789583646	30000000000	1200	1789583709	1789583764	1789584909	30.37718	32.083249	1000000000	1	0	4	low-power-01	1	1000000000	1	1
23	exp_20260916T180210Z_round_robin_medium_5_0	exp_20260916T180210Z_round_robin_medium_5	medium	1789583646	30000000000	1200	1789583697	1789583746	1789584897	19.68629	21.101736	1000000000	1	0	5	cluster-01	4	1000000000	1	1
24	exp_20260916T180210Z_round_robin_medium_6_0	exp_20260916T180210Z_round_robin_medium_6	medium	1789583646	30000000000	1200	1789583709	1789583794	1789584909	30.38733	32.081447	1000000000	1	0	1	cluster-02	4	1000000000	1	1
25	exp_20260916T180210Z_round_robin_medium_7_0	exp_20260916T180210Z_round_robin_medium_7	medium	1789583651	30000000000	1200	1789583697	1789583751	1789584897	28.02717	29.128409	1000000000	1	0	1	cluster-02	4	1000000000	1	1
26	exp_20260916T180210Z_round_robin_medium_8_0	exp_20260916T180210Z_round_robin_medium_8	medium	1789583651	30000000000	1200	1789583709	1789583750	1789584909	15.18898	32.189538	1000000000	1	0	2	phone-01	1	1000000000	1	1
27	exp_20260916T180210Z_round_robin_medium_9_0	exp_20260916T180210Z_round_robin_medium_9	medium	1789583656	30000000000	1200	1789583709	1789583791	1789584909	30.41772	32.07537	1000000000	1	0	5	cluster-01	4	1000000000	1	1
28	exp_20260916T180210Z_round_robin_medium_10_0	exp_20260916T180210Z_round_robin_medium_10	medium	1789583656	30000000000	1200	1789583709	1789583758	1789584909	20.18883	21.102578	1000000000	1	0	5	cluster-01	4	1000000000	1	1
29	exp_20260916T180210Z_round_robin_medium_11_0	exp_20260916T180210Z_round_robin_medium_11	medium	1789583656	30000000000	1200	1789583697	1789583746	1789584897	19.60855	20.100224	1000000000	1	0	5	cluster-01	4	1000000000	1	1
30	exp_20260916T180210Z_round_robin_medium_12_0	exp_20260916T180210Z_round_robin_medium_12	medium	1789583661	30000000000	1200	1789583709	1789583751	1789584909	20.25303	21.108632	1000000000	1	0	1	cluster-02	4	1000000000	1	1
31	exp_20260916T180210Z_round_robin_long_1_0	exp_20260916T180210Z_round_robin_long_1	long	1789583661	120000000000	3600	1789583697	1789583840	1789587297	99.97102	100.324078	1000000000	1	0	1	cluster-02	4	1000000000	1	1
32	exp_20260916T180210Z_round_robin_long_2_0	exp_20260916T180210Z_round_robin_long_2	long	1789583661	120000000000	3600	1789583709	1789583869	1789587309	99.72009	99.72009	1000000000	1	0	1	cluster-02	4	1000000000	1	1
33	exp_20260916T180210Z_round_robin_long_3_0	exp_20260916T180210Z_round_robin_long_3	long	1789583661	120000000000	3600	1789583721	1789583886	1789587321	50.27653	100.316767	1000000000	1	0	3	phone-02	1	1000000000	1	1
34	exp_20260916T180210Z_round_robin_long_4_0	exp_20260916T180210Z_round_robin_long_4	long	1789583666	120000000000	3600	1789583709	1789583881	1789587309	99.736	99.736	1000000000	1	0	5	cluster-01	4	1000000000	1	1
35	exp_20260916T180210Z_round_robin_long_5_0	exp_20260916T180210Z_round_robin_long_5	long	1789583666	120000000000	3600	1789583709	1789583845	1789587309	89.18336	89.18336	1000000000	1	0	5	cluster-01	4	1000000000	1	1
36	exp_20260916T180210Z_round_robin_long_6_0	exp_20260916T180210Z_round_robin_long_6	long	1789583666	120000000000	3600	1789583709	1789583891	1789587309	98.94288	99.27204	1000000000	1	0	1	cluster-02	4	1000000000	1	1
