result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
11	exp_20260917T092942Z_hybrid_short_11_0	exp_20260917T092942Z_hybrid_short_11	short	1789638949	5000000000	600	1789639069	1789639123	1789639669	5.084495	7.017977	1000000000	1	0	6	low-power-01	1	1000000000	1	1
12	exp_20260917T092942Z_hybrid_short_12_0	exp_20260917T092942Z_hybrid_short_12	short	1789638949	5000000000	600	1789639072	1789639126	1789639672	4.948205	8.016391	1000000000	1	0	5	cluster-01	4	1000000000	1	1
13	exp_20260917T092942Z_hybrid_short_13_0	exp_20260917T092942Z_hybrid_short_13	short	1789638949	5000000000	600	1789639071	1789639127	1789639671	3.085594	8.050991	1000000000	1	0	1	phone-02	1	1000000000	1	1
14	exp_20260917T092942Z_hybrid_short_14_0	exp_20260917T092942Z_hybrid_short_14	short	1789638954	5000000000	600	1789639076	1789639134	1789639676	2.550528	7.034335	1000000000	1	0	4	phone-01	1	1000000000	1	1
15	exp_20260917T092942Z_hybrid_short_15_0	exp_20260917T092942Z_hybrid_short_15	short	1789638954	5000000000	600	1789639072	1789639126	1789639672	4.970254	7.015002	1000000000	1	0	5	cluster-01	4	1000000000	1	1
16	exp_20260917T092942Z_hybrid_short_16_0	exp_20260917T092942Z_hybrid_short_16	short	1789638959	5000000000	600	1789639072	1789639126	1789639672	4.974023	7.023617	1000000000	1	0	5	cluster-01	4	1000000000	1	1
17	exp_20260917T092942Z_hybrid_short_17_0	exp_20260917T092942Z_hybrid_short_17	short	1789638959	5000000000	600	1789639083	1789639143	1789639683	2.585043	7.040989	1000000000	1	0	1	phone-02	1	1000000000	1	1
18	exp_20260917T092942Z_hybrid_short_18_0	exp_20260917T092942Z_hybrid_short_18	short	1789638959	5000000000	600	1789639084	1789639138	1789639684	4.980693	7.019667	1000000000	1	0	5	cluster-01	4	1000000000	1	1
19	exp_20260917T092942Z_hybrid_medium_1_0	exp_20260917T092942Z_hybrid_medium_1	medium	1789638964	30000000000	1200	1789639007	1789639054	1789640207	30.59512	32.10401	1000000000	1	0	3	desktop-01	2	1000000000	1	1
20	exp_20260917T092942Z_hybrid_medium_2_0	exp_20260917T092942Z_hybrid_medium_2	medium	1789638969	30000000000	1200	1789639017	1789639069	1789640217	30.60598	32.153151	1000000000	1	0	6	low-power-01	1	1000000000	1	1
21	exp_20260917T092942Z_hybrid_medium_3_0	exp_20260917T092942Z_hybrid_medium_3	medium	1789638969	30000000000	1200	1789639024	1789639099	1789640224	27.3842	28.103727	1000000000	1	0	3	desktop-01	2	1000000000	1	1
22	exp_20260917T092942Z_hybrid_medium_4_0	exp_20260917T092942Z_hybrid_medium_4	medium	1789638974	30000000000	1200	1789639024	1789639099	1789640224	9.941437	11.057931	1000000000	1	0	3	desktop-01	2	1000000000	1	1
23	exp_20260917T092942Z_hybrid_medium_5_0	exp_20260917T092942Z_hybrid_medium_5	medium	1789638974	30000000000	1200	1789639029	1789639138	1789640229	28.06335	29.123017	1000000000	1	0	5	cluster-01	4	1000000000	1	1
24	exp_20260917T092942Z_hybrid_medium_6_0	exp_20260917T092942Z_hybrid_medium_6	medium	1789638974	30000000000	1200	1789639029	1789639106	1789640229	9.931205	11.059353	1000000000	1	0	6	low-power-01	1	1000000000	1	1
25	exp_20260917T092942Z_hybrid_medium_7_0	exp_20260917T092942Z_hybrid_medium_7	medium	1789638979	30000000000	1200	1789639029	1789639084	1789640229	1.872605	3.015719	1000000000	1	0	5	cluster-01	4	1000000000	1	1
26	exp_20260917T092942Z_hybrid_medium_8_0	exp_20260917T092942Z_hybrid_medium_8	medium	1789638979	30000000000	1200	1789639029	1789639084	1789640229	1.889849	5.025336	1000000000	1	0	5	cluster-01	4	1000000000	1	1
27	exp_20260917T092942Z_hybrid_medium_9_0	exp_20260917T092942Z_hybrid_medium_9	medium	1789638979	30000000000	1200	1789639029	1789639084	1789640229	1.907455	4.016517	1000000000	1	0	5	cluster-01	4	1000000000	1	1
28	exp_20260917T092942Z_hybrid_medium_10_0	exp_20260917T092942Z_hybrid_medium_10	medium	1789638984	30000000000	1200	1789639041	1789639210	1789640241	14.93574	16.055024	1000000000	1	0	2	cluster-02	4	1000000000	1	1
29	exp_20260917T092942Z_hybrid_medium_11_0	exp_20260917T092942Z_hybrid_medium_11	medium	1789638989	30000000000	1200	1789639041	1789639168	1789640241	27.65708	28.09655	1000000000	1	0	3	desktop-01	2	1000000000	1	1
30	exp_20260917T092942Z_hybrid_medium_12_0	exp_20260917T092942Z_hybrid_medium_12	medium	1789638989	30000000000	1200	1789639041	1789639210	1789640241	15.25837	16.052268	1000000000	1	0	2	cluster-02	4	1000000000	1	1
31	exp_20260917T092942Z_hybrid_long_1_0	exp_20260917T092942Z_hybrid_long_1	long	1789638989	120000000000	3600	1789639007	1789639147	1789642607	62.90836	63.198123	1000000000	1	0	2	cluster-02	4	1000000000	1	1
32	exp_20260917T092942Z_hybrid_long_2_0	exp_20260917T092942Z_hybrid_long_2	long	1789638989	120000000000	3600	1789639012	1789639150	1789642612	59.94714	60.227651	1000000000	1	0	5	cluster-01	4	1000000000	1	1
33	exp_20260917T092942Z_hybrid_long_3_0	exp_20260917T092942Z_hybrid_long_3	long	1789638989	120000000000	3600	1789639024	1789639159	1789642624	58.71672	61.172248	1000000000	1	0	2	cluster-02	4	1000000000	1	1
34	exp_20260917T092942Z_hybrid_long_4_0	exp_20260917T092942Z_hybrid_long_4	long	1789638994	120000000000	3600	1789639024	1789639268	1789642624	59.52303	59.52303	1000000000	1	0	2	cluster-02	4	1000000000	1	1
35	exp_20260917T092942Z_hybrid_long_5_0	exp_20260917T092942Z_hybrid_long_5	long	1789638994	120000000000	3600	1789639024	1789639159	1789642624	58.85054	59.162816	1000000000	1	0	2	cluster-02	4	1000000000	1	1
36	exp_20260917T092942Z_hybrid_long_6_0	exp_20260917T092942Z_hybrid_long_6	long	1789638994	120000000000	3600	1789639024	1789639159	1789642624	58.70713	60.168916	1000000000	1	0	2	cluster-02	4	1000000000	1	1
