result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
24	exp_20260916T180210Z_weighted_least_loaded_medium_6_0	exp_20260916T180210Z_weighted_least_loaded_medium_6	medium	1789584002	30000000000	1200	1789584075	1789584123	1789585275	20.32718	21.133374	1000000000	1	0	4	cluster-02	4	1000000000	1	1
25	exp_20260916T180210Z_weighted_least_loaded_medium_7_0	exp_20260916T180210Z_weighted_least_loaded_medium_7	medium	1789584007	30000000000	1200	1789584070	1789584116	1789585270	15.94843	33.217006	1000000000	1	0	5	phone-02	1	1000000000	1	1
26	exp_20260916T180210Z_weighted_least_loaded_medium_8_0	exp_20260916T180210Z_weighted_least_loaded_medium_8	medium	1789584007	30000000000	1200	1789584075	1789584123	1789585275	20.32307	23.181981	1000000000	1	0	4	cluster-02	4	1000000000	1	1
27	exp_20260916T180210Z_weighted_least_loaded_medium_9_0	exp_20260916T180210Z_weighted_least_loaded_medium_9	medium	1789584007	30000000000	1200	1789584075	1789584123	1789585275	20.32622	24.186076	1000000000	1	0	4	cluster-02	4	1000000000	1	1
28	exp_20260916T180210Z_weighted_least_loaded_medium_10_0	exp_20260916T180210Z_weighted_least_loaded_medium_10	medium	1789584012	30000000000	1200	1789584080	1789584135	1789585280	29.43115	31.225003	1000000000	1	0	6	cluster-01	4	1000000000	1	1
29	exp_20260916T180210Z_weighted_least_loaded_medium_11_0	exp_20260916T180210Z_weighted_least_loaded_medium_11	medium	1789584012	30000000000	1200	1789584075	1789584123	1789585275	20.16432	22.135784	1000000000	1	0	4	cluster-02	4	1000000000	1	1
30	exp_20260916T180210Z_weighted_least_loaded_medium_12_0	exp_20260916T180210Z_weighted_least_loaded_medium_12	medium	1789584012	30000000000	1200	1789584077	1789584150	1789585277	30.50097	32.139187	1000000000	1	0	2	desktop-01	2	1000000000	1	1
31	exp_20260916T180210Z_weighted_least_loaded_long_1_0	exp_20260916T180210Z_weighted_least_loaded_long_1	long	1789584017	120000000000	3600	1789584077	1789584238	1789587677	99.26979	99.361801	1000000000	1	0	2	desktop-01	2	1000000000	1	1
32	exp_20260916T180210Z_weighted_least_loaded_long_2_0	exp_20260916T180210Z_weighted_least_loaded_long_2	long	1789584017	120000000000	3600	1789584077	1789584243	1789587677	49.75099	99.387809	1000000000	1	0	1	phone-01	1	1000000000	1	1
33	exp_20260916T180210Z_weighted_least_loaded_long_3_0	exp_20260916T180210Z_weighted_least_loaded_long_3	long	1789584022	120000000000	3600	1789584080	1789584243	1789587680	99.4023	99.474486	1000000000	1	0	6	cluster-01	4	1000000000	1	1
34	exp_20260916T180210Z_weighted_least_loaded_long_4_0	exp_20260916T180210Z_weighted_least_loaded_long_4	long	1789584022	120000000000	3600	1789584080	1789584223	1789587680	99.81494	100.460778	1000000000	1	0	6	cluster-01	4	1000000000	1	1
35	exp_20260916T180210Z_weighted_least_loaded_long_5_0	exp_20260916T180210Z_weighted_least_loaded_long_5	long	1789584022	120000000000	3600	1789584080	1789584223	1789587680	100.1789	101.466969	1000000000	1	0	6	cluster-01	4	1000000000	1	1
36	exp_20260916T180210Z_weighted_least_loaded_long_6_0	exp_20260916T180210Z_weighted_least_loaded_long_6	long	1789584027	120000000000	3600	1789584081	1789584233	1789587681	89.0207	89.0207	1000000000	1	0	3	low-power-01	1	1000000000	1	1
