result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
13	exp_20260917T092942Z_sjf_short_13_0	exp_20260917T092942Z_sjf_short_13	short	1789638568	5000000000	600	1789638639	1789638696	1789639239	5.080275	10.024157	1000000000	1	0	5	cluster-02	4	1000000000	1	1
14	exp_20260917T092942Z_sjf_short_14_0	exp_20260917T092942Z_sjf_short_14	short	1789638568	5000000000	600	1789638639	1789638696	1789639239	5.0851	7.0169	1000000000	1	0	5	cluster-02	4	1000000000	1	1
15	exp_20260917T092942Z_sjf_short_15_0	exp_20260917T092942Z_sjf_short_15	short	1789638568	5000000000	600	1789638643	1789638693	1789639243	4.010811	5.022117	1000000000	1	0	6	cluster-01	4	1000000000	1	1
16	exp_20260917T092942Z_sjf_short_16_0	exp_20260917T092942Z_sjf_short_16	short	1789638573	5000000000	600	1789638643	1789638693	1789639243	4.023451	7.031423	1000000000	1	0	6	cluster-01	4	1000000000	1	1
17	exp_20260917T092942Z_sjf_short_17_0	exp_20260917T092942Z_sjf_short_17	short	1789638573	5000000000	600	1789638643	1789638693	1789639243	4.015284	8.037605	1000000000	1	0	6	cluster-01	4	1000000000	1	1
18	exp_20260917T092942Z_sjf_short_18_0	exp_20260917T092942Z_sjf_short_18	short	1789638573	5000000000	600	1789638643	1789638693	1789639243	4.010922	6.027696	1000000000	1	0	6	cluster-01	4	1000000000	1	1
19	exp_20260917T092942Z_sjf_medium_1_0	exp_20260917T092942Z_sjf_medium_1	medium	1789638573	30000000000	1200	1789638644	1789638717	1789639844	22.28777	23.076679	1000000000	1	0	3	desktop-01	2	1000000000	1	1
20	exp_20260917T092942Z_sjf_medium_2_0	exp_20260917T092942Z_sjf_medium_2	medium	1789638578	30000000000	1200	1789638655	1789638726	1789639855	15.08936	31.19813	1000000000	1	0	1	phone-01	1	1000000000	1	1
21	exp_20260917T092942Z_sjf_medium_3_0	exp_20260917T092942Z_sjf_medium_3	medium	1789638578	30000000000	1200	1789638656	1789638736	1789639856	15.98631	33.160882	1000000000	1	0	2	phone-02	1	1000000000	1	1
22	exp_20260917T092942Z_sjf_medium_4_0	exp_20260917T092942Z_sjf_medium_4	medium	1789638583	30000000000	1200	1789638651	1789638722	1789639851	25.35915	26.073612	1000000000	1	0	4	low-power-01	1	1000000000	1	1
23	exp_20260917T092942Z_sjf_medium_5_0	exp_20260917T092942Z_sjf_medium_5	medium	1789638583	30000000000	1200	1789638651	1789638708	1789639851	5.079689	8.02271	1000000000	1	0	5	cluster-02	4	1000000000	1	1
24	exp_20260917T092942Z_sjf_medium_6_0	exp_20260917T092942Z_sjf_medium_6	medium	1789638583	30000000000	1200	1789638651	1789638708	1789639851	5.083545	6.018608	1000000000	1	0	5	cluster-02	4	1000000000	1	1
25	exp_20260917T092942Z_sjf_medium_7_0	exp_20260917T092942Z_sjf_medium_7	medium	1789638588	30000000000	1200	1789638651	1789638708	1789639851	4.976152	9.025753	1000000000	1	0	5	cluster-02	4	1000000000	1	1
26	exp_20260917T092942Z_sjf_medium_8_0	exp_20260917T092942Z_sjf_medium_8	medium	1789638588	30000000000	1200	1789638651	1789638708	1789639851	4.980322	7.018938	1000000000	1	0	5	cluster-02	4	1000000000	1	1
27	exp_20260917T092942Z_sjf_medium_9_0	exp_20260917T092942Z_sjf_medium_9	medium	1789638588	30000000000	1200	1789638656	1789638776	1789639856	28.25769	29.120726	1000000000	1	0	3	desktop-01	2	1000000000	1	1
28	exp_20260917T092942Z_sjf_medium_10_0	exp_20260917T092942Z_sjf_medium_10	medium	1789638588	30000000000	1200	1789638656	1789638717	1789639856	11.06935	12.04903	1000000000	1	0	3	desktop-01	2	1000000000	1	1
29	exp_20260917T092942Z_sjf_medium_11_0	exp_20260917T092942Z_sjf_medium_11	medium	1789638593	30000000000	1200	1789638668	1789638782	1789639868	27.40003	28.079533	1000000000	1	0	4	low-power-01	1	1000000000	1	1
30	exp_20260917T092942Z_sjf_medium_12_0	exp_20260917T092942Z_sjf_medium_12	medium	1789638598	30000000000	1200	1789638667	1789638797	1789639867	14.81678	30.150812	1000000000	1	0	1	phone-01	1	1000000000	1	1
31	exp_20260917T092942Z_sjf_long_1_0	exp_20260917T092942Z_sjf_long_1	long	1789638598	120000000000	3600	1789638673	1789638852	1789642273	29.65314	59.274161	1000000000	1	0	2	phone-02	1	1000000000	1	1
32	exp_20260917T092942Z_sjf_long_2_0	exp_20260917T092942Z_sjf_long_2	long	1789638598	120000000000	3600	1789638668	1789638832	1789642268	59.28779	59.28779	1000000000	1	0	3	desktop-01	2	1000000000	1	1
33	exp_20260917T092942Z_sjf_long_3_0	exp_20260917T092942Z_sjf_long_3	long	1789638603	120000000000	3600	1789638696	1789638832	1789642296	60.08391	60.177994	1000000000	1	0	5	cluster-02	4	1000000000	1	1
34	exp_20260917T092942Z_sjf_long_4_0	exp_20260917T092942Z_sjf_long_4	long	1789638603	120000000000	3600	1789638681	1789638817	1789642281	60.29156	60.29156	1000000000	1	0	6	cluster-01	4	1000000000	1	1
35	exp_20260917T092942Z_sjf_long_5_0	exp_20260917T092942Z_sjf_long_5	long	1789638603	120000000000	3600	1789638681	1789638817	1789642281	60.21303	61.202663	1000000000	1	0	6	cluster-01	4	1000000000	1	1
36	exp_20260917T092942Z_sjf_long_6_0	exp_20260917T092942Z_sjf_long_6	long	1789638608	120000000000	3600	1789638681	1789638817	1789642281	60.19716	61.200961	1000000000	1	0	6	cluster-01	4	1000000000	1	1
