result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
17	exp_20260916T165346Z_hybrid_short_17_0	exp_20260916T165346Z_hybrid_short_17	short	1789579188	5000000000	600	1789579295	1789579356	1789579895	5.083786	7.021997	1000000000	1	0	3	cluster-02	4	1000000000	1	1
18	exp_20260916T165346Z_hybrid_short_18_0	exp_20260916T165346Z_hybrid_short_18	short	1789579188	5000000000	600	1789579295	1789579356	1789579895	4.990544	7.021806	1000000000	1	0	3	cluster-02	4	1000000000	1	1
19	exp_20260916T165346Z_hybrid_medium_1_0	exp_20260916T165346Z_hybrid_medium_1	medium	1789579188	30000000000	1200	1789579231	1789579278	1789580431	30.00516	32.107601	1000000000	1	0	1	low-power-01	1	1000000000	1	1
20	exp_20260916T165346Z_hybrid_medium_2_0	exp_20260916T165346Z_hybrid_medium_2	medium	1789579188	30000000000	1200	1789579231	1789579288	1789580431	30.01909	32.088682	1000000000	1	0	4	desktop-01	2	1000000000	1	1
21	exp_20260916T165346Z_hybrid_medium_3_0	exp_20260916T165346Z_hybrid_medium_3	medium	1789579188	30000000000	1200	1789579243	1789579324	1789580443	18.20932	19.05702	1000000000	1	0	4	desktop-01	2	1000000000	1	1
22	exp_20260916T165346Z_hybrid_medium_4_0	exp_20260916T165346Z_hybrid_medium_4	medium	1789579193	30000000000	1200	1789579243	1789579300	1789580443	27.40125	28.073899	1000000000	1	0	4	desktop-01	2	1000000000	1	1
23	exp_20260916T165346Z_hybrid_medium_5_0	exp_20260916T165346Z_hybrid_medium_5	medium	1789579193	30000000000	1200	1789579243	1789579315	1789580443	18.05733	19.056798	1000000000	1	0	1	low-power-01	1	1000000000	1	1
24	exp_20260916T165346Z_hybrid_medium_6_0	exp_20260916T165346Z_hybrid_medium_6	medium	1789579193	30000000000	1200	1789579248	1789579295	1789580448	17.92696	18.064256	1000000000	1	0	3	cluster-02	4	1000000000	1	1
25	exp_20260916T165346Z_hybrid_medium_7_0	exp_20260916T165346Z_hybrid_medium_7	medium	1789579198	30000000000	1200	1789579248	1789579327	1789580448	18.14873	19.058553	1000000000	1	0	3	cluster-02	4	1000000000	1	1
26	exp_20260916T165346Z_hybrid_medium_8_0	exp_20260916T165346Z_hybrid_medium_8	medium	1789579198	30000000000	1200	1789579248	1789579295	1789580448	18.03779	20.070247	1000000000	1	0	3	cluster-02	4	1000000000	1	1
27	exp_20260916T165346Z_hybrid_medium_9_0	exp_20260916T165346Z_hybrid_medium_9	medium	1789579198	30000000000	1200	1789579248	1789579295	1789580448	18.03389	19.065674	1000000000	1	0	3	cluster-02	4	1000000000	1	1
28	exp_20260916T165346Z_hybrid_medium_10_0	exp_20260916T165346Z_hybrid_medium_10	medium	1789579203	30000000000	1200	1789579255	1789579341	1789580455	23.30978	24.097833	1000000000	1	0	4	desktop-01	2	1000000000	1	1
29	exp_20260916T165346Z_hybrid_medium_11_0	exp_20260916T165346Z_hybrid_medium_11	medium	1789579203	30000000000	1200	1789579260	1789579356	1789580460	18.15581	19.056562	1000000000	1	0	3	cluster-02	4	1000000000	1	1
30	exp_20260916T165346Z_hybrid_medium_12_0	exp_20260916T165346Z_hybrid_medium_12	medium	1789579203	30000000000	1200	1789579260	1789579327	1789580460	18.13905	19.057137	1000000000	1	0	3	cluster-02	4	1000000000	1	1
31	exp_20260916T165346Z_hybrid_long_1_0	exp_20260916T165346Z_hybrid_long_1	long	1789579208	120000000000	3600	1789579231	1789579368	1789582831	83.3733	83.3733	1000000000	1	0	3	cluster-02	4	1000000000	1	1
32	exp_20260916T165346Z_hybrid_long_2_0	exp_20260916T165346Z_hybrid_long_2	long	1789579208	120000000000	3600	1789579231	1789579384	1789582831	83.81179	83.81179	1000000000	1	0	2	cluster-01	4	1000000000	1	1
33	exp_20260916T165346Z_hybrid_long_3_0	exp_20260916T165346Z_hybrid_long_3	long	1789579213	120000000000	3600	1789579243	1789579399	1789582843	82.86415	82.86415	1000000000	1	0	2	cluster-01	4	1000000000	1	1
34	exp_20260916T165346Z_hybrid_long_4_0	exp_20260916T165346Z_hybrid_long_4	long	1789579213	120000000000	3600	1789579243	1789579399	1789582843	82.91021	83.213036	1000000000	1	0	2	cluster-01	4	1000000000	1	1
35	exp_20260916T165346Z_hybrid_long_5_0	exp_20260916T165346Z_hybrid_long_5	long	1789579213	120000000000	3600	1789579243	1789579399	1789582843	82.9937	82.9937	1000000000	1	0	2	cluster-01	4	1000000000	1	1
36	exp_20260916T165346Z_hybrid_long_6_0	exp_20260916T165346Z_hybrid_long_6	long	1789579218	120000000000	3600	1789579243	1789579502	1789582843	82.43031	82.43031	1000000000	1	0	2	cluster-01	4	1000000000	1	1
