result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
13	exp_20260917T084802Z_lpt_short_13_0	exp_20260917T084802Z_lpt_short_13	short	1789635696	5000000000	600	1789635825	1789635849	1789636425	6.037108	8.054349	1000000000	1	0	2	cluster-02	4	1000000000	1	1
14	exp_20260917T084802Z_lpt_short_14_0	exp_20260917T084802Z_lpt_short_14	short	1789635701	5000000000	600	1789635825	1789635849	1789636425	5.004095	6.034984	1000000000	1	0	2	cluster-02	4	1000000000	1	1
15	exp_20260917T084802Z_lpt_short_15_0	exp_20260917T084802Z_lpt_short_15	short	1789635701	5000000000	600	1789635825	1789635866	1789636425	6.024506	8.04175	1000000000	1	0	2	cluster-02	4	1000000000	1	1
16	exp_20260917T084802Z_lpt_short_16_0	exp_20260917T084802Z_lpt_short_16	short	1789635701	5000000000	600	1789635837	1789635871	1789636437	5.962735	7.025356	1000000000	1	0	1	cluster-01	4	1000000000	1	1
17	exp_20260917T084802Z_lpt_short_17_0	exp_20260917T084802Z_lpt_short_17	short	1789635701	5000000000	600	1789635836	1789635865	1789636436	4.977953	7.024094	1000000000	1	0	3	desktop-01	2	1000000000	1	1
18	exp_20260917T084802Z_lpt_short_18_0	exp_20260917T084802Z_lpt_short_18	short	1789635701	5000000000	600	1789635837	1789635866	1789636437	5.07861	7.024891	1000000000	1	0	2	cluster-02	4	1000000000	1	1
19	exp_20260917T084802Z_lpt_medium_1_0	exp_20260917T084802Z_lpt_medium_1	medium	1789635706	30000000000	1200	1789635767	1789635819	1789636967	27.64557	35.279855	1000000000	1	0	1	cluster-01	4	1000000000	1	1
20	exp_20260917T084802Z_lpt_medium_2_0	exp_20260917T084802Z_lpt_medium_2	medium	1789635711	30000000000	1200	1789635767	1789635849	1789636967	30.04551	32.172469	1000000000	1	0	1	cluster-01	4	1000000000	1	1
21	exp_20260917T084802Z_lpt_medium_3_0	exp_20260917T084802Z_lpt_medium_3	medium	1789635711	30000000000	1200	1789635767	1789635819	1789636967	27.74588	37.285856	1000000000	1	0	1	cluster-01	4	1000000000	1	1
22	exp_20260917T084802Z_lpt_medium_4_0	exp_20260917T084802Z_lpt_medium_4	medium	1789635711	30000000000	1200	1789635767	1789635819	1789636967	27.62671	36.282832	1000000000	1	0	1	cluster-01	4	1000000000	1	1
23	exp_20260917T084802Z_lpt_medium_5_0	exp_20260917T084802Z_lpt_medium_5	medium	1789635716	30000000000	1200	1789635772	1789635824	1789636972	29.27561	38.23651	1000000000	1	0	2	cluster-02	4	1000000000	1	1
24	exp_20260917T084802Z_lpt_medium_6_0	exp_20260917T084802Z_lpt_medium_6	medium	1789635716	30000000000	1200	1789635772	1789635824	1789636972	29.147	32.070572	1000000000	1	0	2	cluster-02	4	1000000000	1	1
25	exp_20260917T084802Z_lpt_medium_7_0	exp_20260917T084802Z_lpt_medium_7	medium	1789635716	30000000000	1200	1789635772	1789635935	1789636972	30.6702	32.120493	1000000000	1	0	4	low-power-01	1	1000000000	1	1
26	exp_20260917T084802Z_lpt_medium_8_0	exp_20260917T084802Z_lpt_medium_8	medium	1789635716	30000000000	1200	1789635772	1789635824	1789636972	29.05431	39.24001	1000000000	1	0	2	cluster-02	4	1000000000	1	1
27	exp_20260917T084802Z_lpt_medium_9_0	exp_20260917T084802Z_lpt_medium_9	medium	1789635716	30000000000	1200	1789635772	1789635939	1789636972	15.92203	33.208697	1000000000	1	0	6	phone-01	1	1000000000	1	1
28	exp_20260917T084802Z_lpt_medium_10_0	exp_20260917T084802Z_lpt_medium_10	medium	1789635721	30000000000	1200	1789635772	1789635928	1789636972	12.86072	32.236703	1000000000	1	0	5	phone-02	1	1000000000	1	1
29	exp_20260917T084802Z_lpt_medium_11_0	exp_20260917T084802Z_lpt_medium_11	medium	1789635722	30000000000	1200	1789635772	1789635866	1789636972	30.27605	32.175232	1000000000	1	0	2	cluster-02	4	1000000000	1	1
30	exp_20260917T084802Z_lpt_medium_12_0	exp_20260917T084802Z_lpt_medium_12	medium	1789635727	30000000000	1200	1789635777	1789635824	1789636977	30.06866	32.142032	1000000000	1	0	3	desktop-01	2	1000000000	1	1
31	exp_20260917T084802Z_lpt_long_1_0	exp_20260917T084802Z_lpt_long_1	long	1789635732	120000000000	3600	1789635755	1789635895	1789639355	108.7494	121.811076	1000000000	1	0	1	cluster-01	4	1000000000	1	1
32	exp_20260917T084802Z_lpt_long_2_0	exp_20260917T084802Z_lpt_long_2	long	1789635732	120000000000	3600	1789635760	1789635895	1789639360	108.3623	121.712159	1000000000	1	0	2	cluster-02	4	1000000000	1	1
33	exp_20260917T084802Z_lpt_long_3_0	exp_20260917T084802Z_lpt_long_3	long	1789635737	120000000000	3600	1789635760	1789635893	1789639360	109.1569	121.802204	1000000000	1	0	3	desktop-01	2	1000000000	1	1
34	exp_20260917T084802Z_lpt_long_4_0	exp_20260917T084802Z_lpt_long_4	long	1789635737	120000000000	3600	1789635760	1789635896	1789639360	108.6891	121.565084	1000000000	1	0	4	low-power-01	1	1000000000	1	1
35	exp_20260917T084802Z_lpt_long_5_0	exp_20260917T084802Z_lpt_long_5	long	1789635742	120000000000	3600	1789635760	1789635896	1789639360	58.33389	123.45465	1000000000	1	0	5	phone-02	1	1000000000	1	1
36	exp_20260917T084802Z_lpt_long_6_0	exp_20260917T084802Z_lpt_long_6	long	1789635742	120000000000	3600	1789635760	1789635906	1789639360	57.78872	122.52387	1000000000	1	0	6	phone-01	1	1000000000	1	1
