result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
11	exp_20260917T102241Z_random_short_11_0	exp_20260917T102241Z_random_short_11	short	1789641023	5000000000	600	1789641118	1789641193	1789641718	3.063204	6.028182	1000000000	1	0	3	cluster-02	4	1000000000	1	1
12	exp_20260917T102241Z_random_short_12_0	exp_20260917T102241Z_random_short_12	short	1789641023	5000000000	600	1789641089	1789641156	1789641689	5.071677	7.037155	1000000000	1	0	3	cluster-02	4	1000000000	1	1
13	exp_20260917T102241Z_random_short_13_0	exp_20260917T102241Z_random_short_13	short	1789641028	5000000000	600	1789641183	1789641258	1789641783	4.983684	6.027803	1000000000	1	0	6	cluster-01	4	1000000000	1	1
14	exp_20260917T102241Z_random_short_14_0	exp_20260917T102241Z_random_short_14	short	1789641028	5000000000	600	1789641151	1789641220	1789641751	3.378717	4.014798	1000000000	1	0	6	cluster-01	4	1000000000	1	1
15	exp_20260917T102241Z_random_short_15_0	exp_20260917T102241Z_random_short_15	short	1789641028	5000000000	600	1789641105	1789641180	1789641705	5.073169	7.029044	1000000000	1	0	4	desktop-01	2	1000000000	1	1
16	exp_20260917T102241Z_random_short_16_0	exp_20260917T102241Z_random_short_16	short	1789641033	5000000000	600	1789641108	1789641183	1789641708	4.968174	6.013303	1000000000	1	0	6	cluster-01	4	1000000000	1	1
17	exp_20260917T102241Z_random_short_17_0	exp_20260917T102241Z_random_short_17	short	1789641033	5000000000	600	1789641088	1789641143	1789641688	4.971707	6.016908	1000000000	1	0	4	desktop-01	2	1000000000	1	1
18	exp_20260917T102241Z_random_short_18_0	exp_20260917T102241Z_random_short_18	short	1789641034	5000000000	600	1789641089	1789641156	1789641689	5.079571	8.043391	1000000000	1	0	3	cluster-02	4	1000000000	1	1
19	exp_20260917T102241Z_random_medium_1_0	exp_20260917T102241Z_random_medium_1	medium	1789641039	30000000000	1200	1789641151	1789641220	1789642351	4.959316	6.02593	1000000000	1	0	6	cluster-01	4	1000000000	1	1
20	exp_20260917T102241Z_random_medium_2_0	exp_20260917T102241Z_random_medium_2	medium	1789641039	30000000000	1200	1789641088	1789641143	1789642288	4.910283	6.036546	1000000000	1	0	4	desktop-01	2	1000000000	1	1
21	exp_20260917T102241Z_random_medium_3_0	exp_20260917T102241Z_random_medium_3	medium	1789641039	30000000000	1200	1789641108	1789641183	1789642308	8.043318	9.020988	1000000000	1	0	6	cluster-01	4	1000000000	1	1
22	exp_20260917T102241Z_random_medium_4_0	exp_20260917T102241Z_random_medium_4	medium	1789641039	30000000000	1200	1789641143	1789641213	1789642343	4.918562	6.028827	1000000000	1	0	4	desktop-01	2	1000000000	1	1
23	exp_20260917T102241Z_random_medium_5_0	exp_20260917T102241Z_random_medium_5	medium	1789641039	30000000000	1200	1789641089	1789641193	1789642289	5.036577	6.026022	1000000000	1	0	3	cluster-02	4	1000000000	1	1
24	exp_20260917T102241Z_random_medium_6_0	exp_20260917T102241Z_random_medium_6	medium	1789641039	30000000000	1200	1789641089	1789641193	1789642289	12.20996	13.061773	1000000000	1	0	3	cluster-02	4	1000000000	1	1
25	exp_20260917T102241Z_random_medium_7_0	exp_20260917T102241Z_random_medium_7	medium	1789641039	30000000000	1200	1789641180	1789641278	1789642380	9.119474	10.04261	1000000000	1	0	4	desktop-01	2	1000000000	1	1
26	exp_20260917T102241Z_random_medium_8_0	exp_20260917T102241Z_random_medium_8	medium	1789641039	30000000000	1200	1789641108	1789641183	1789642308	5.028873	6.024433	1000000000	1	0	6	cluster-01	4	1000000000	1	1
27	exp_20260917T102241Z_random_medium_9_0	exp_20260917T102241Z_random_medium_9	medium	1789641044	30000000000	1200	1789641088	1789641158	1789642288	4.091628	9.07996	1000000000	1	0	5	phone-01	1	1000000000	1	1
28	exp_20260917T102241Z_random_medium_10_0	exp_20260917T102241Z_random_medium_10	medium	1789641049	30000000000	1200	1789641108	1789641183	1789642308	8.04776	10.024042	1000000000	1	0	6	cluster-01	4	1000000000	1	1
29	exp_20260917T102241Z_random_medium_11_0	exp_20260917T102241Z_random_medium_11	medium	1789641049	30000000000	1200	1789641076	1789641126	1789642276	15.90052	33.245182	1000000000	1	0	5	phone-01	1	1000000000	1	1
30	exp_20260917T102241Z_random_medium_12_0	exp_20260917T102241Z_random_medium_12	medium	1789641054	30000000000	1200	1789641084	1789641243	1789642284	3.587189	8.048289	1000000000	1	0	2	phone-02	1	1000000000	1	1
31	exp_20260917T102241Z_random_long_1_0	exp_20260917T102241Z_random_long_1	long	1789641054	120000000000	3600	1789641084	1789641368	1789644684	43.99534	43.99534	1000000000	1	0	1	low-power-01	1	1000000000	1	1
32	exp_20260917T102241Z_random_long_2_0	exp_20260917T102241Z_random_long_2	long	1789641059	120000000000	3600	1789641076	1789641213	1789644676	44.65324	46.250312	1000000000	1	0	4	desktop-01	2	1000000000	1	1
33	exp_20260917T102241Z_random_long_3_0	exp_20260917T102241Z_random_long_3	long	1789641059	120000000000	3600	1789641077	1789641295	1789644677	44.7962	44.7962	1000000000	1	0	6	cluster-01	4	1000000000	1	1
34	exp_20260917T102241Z_random_long_4_0	exp_20260917T102241Z_random_long_4	long	1789641059	120000000000	3600	1789641072	1789641228	1789644672	59.23561	59.23561	1000000000	1	0	1	low-power-01	1	1000000000	1	1
35	exp_20260917T102241Z_random_long_5_0	exp_20260917T102241Z_random_long_5	long	1789641059	120000000000	3600	1789641072	1789641230	1789644672	44.48341	44.48341	1000000000	1	0	3	cluster-02	4	1000000000	1	1
36	exp_20260917T102241Z_random_long_6_0	exp_20260917T102241Z_random_long_6	long	1789641059	120000000000	3600	1789641072	1789641206	1789644672	34.91173	69.278114	1000000000	1	0	2	phone-02	1	1000000000	1	1
