result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
11	exp_20260917T102241Z_sjf_short_11_0	exp_20260917T102241Z_sjf_short_11	short	1789641805	5000000000	600	1789641870	1789641899	1789642470	2.580534	7.04259	1000000000	1	0	5	phone-01	1	1000000000	1	1
12	exp_20260917T102241Z_sjf_short_12_0	exp_20260917T102241Z_sjf_short_12	short	1789641805	5000000000	600	1789641870	1789641942	1789642470	4.989048	10.052305	1000000000	1	0	6	cluster-02	4	1000000000	1	1
13	exp_20260917T102241Z_sjf_short_13_0	exp_20260917T102241Z_sjf_short_13	short	1789641805	5000000000	600	1789641870	1789641942	1789642470	5.080833	7.0332	1000000000	1	0	6	cluster-02	4	1000000000	1	1
14	exp_20260917T102241Z_sjf_short_14_0	exp_20260917T102241Z_sjf_short_14	short	1789641810	5000000000	600	1789641870	1789641942	1789642470	4.988606	8.039306	1000000000	1	0	6	cluster-02	4	1000000000	1	1
15	exp_20260917T102241Z_sjf_short_15_0	exp_20260917T102241Z_sjf_short_15	short	1789641810	5000000000	600	1789641870	1789641942	1789642470	5.063212	9.044591	1000000000	1	0	6	cluster-02	4	1000000000	1	1
16	exp_20260917T102241Z_sjf_short_16_0	exp_20260917T102241Z_sjf_short_16	short	1789641810	5000000000	600	1789641877	1789641952	1789642477	2.948006	4.012893	1000000000	1	0	1	desktop-01	2	1000000000	1	1
17	exp_20260917T102241Z_sjf_short_17_0	exp_20260917T102241Z_sjf_short_17	short	1789641815	5000000000	600	1789641877	1789641952	1789642477	2.945408	3.010266	1000000000	1	0	1	desktop-01	2	1000000000	1	1
18	exp_20260917T102241Z_sjf_short_18_0	exp_20260917T102241Z_sjf_short_18	short	1789641820	5000000000	600	1789641882	1789641935	1789642482	2.577377	7.022175	1000000000	1	0	5	phone-01	1	1000000000	1	1
19	exp_20260917T102241Z_sjf_medium_1_0	exp_20260917T102241Z_sjf_medium_1	medium	1789641820	30000000000	1200	1789641882	1789641955	1789643082	13.95062	28.170372	1000000000	1	0	4	phone-02	1	1000000000	1	1
20	exp_20260917T102241Z_sjf_medium_2_0	exp_20260917T102241Z_sjf_medium_2	medium	1789641820	30000000000	1200	1789641885	1789641962	1789643085	3.981818	5.021387	1000000000	1	0	3	low-power-01	1	1000000000	1	1
21	exp_20260917T102241Z_sjf_medium_3_0	exp_20260917T102241Z_sjf_medium_3	medium	1789641820	30000000000	1200	1789641889	1789641964	1789643089	7.994974	10.0453	1000000000	1	0	2	cluster-01	4	1000000000	1	1
22	exp_20260917T102241Z_sjf_medium_4_0	exp_20260917T102241Z_sjf_medium_4	medium	1789641825	30000000000	1200	1789641889	1789641964	1789643089	8.002453	11.086953	1000000000	1	0	2	cluster-01	4	1000000000	1	1
23	exp_20260917T102241Z_sjf_medium_5_0	exp_20260917T102241Z_sjf_medium_5	medium	1789641825	30000000000	1200	1789641889	1789641964	1789643089	8.004998	12.094286	1000000000	1	0	2	cluster-01	4	1000000000	1	1
24	exp_20260917T102241Z_sjf_medium_6_0	exp_20260917T102241Z_sjf_medium_6	medium	1789641825	30000000000	1200	1789641889	1789641964	1789643089	7.998277	9.041972	1000000000	1	0	2	cluster-01	4	1000000000	1	1
25	exp_20260917T102241Z_sjf_medium_7_0	exp_20260917T102241Z_sjf_medium_7	medium	1789641825	30000000000	1200	1789641894	1789641987	1789643094	5.070918	11.079942	1000000000	1	0	4	phone-02	1	1000000000	1	1
26	exp_20260917T102241Z_sjf_medium_8_0	exp_20260917T102241Z_sjf_medium_8	medium	1789641830	30000000000	1200	1789641899	1789641967	1789643099	3.049234	7.020553	1000000000	1	0	5	phone-01	1	1000000000	1	1
27	exp_20260917T102241Z_sjf_medium_9_0	exp_20260917T102241Z_sjf_medium_9	medium	1789641830	30000000000	1200	1789641910	1789642017	1789643110	11.1307	12.049572	1000000000	1	0	6	cluster-02	4	1000000000	1	1
28	exp_20260917T102241Z_sjf_medium_10_0	exp_20260917T102241Z_sjf_medium_10	medium	1789641830	30000000000	1200	1789641910	1789641989	1789643110	7.912099	9.01894	1000000000	1	0	1	desktop-01	2	1000000000	1	1
29	exp_20260917T102241Z_sjf_medium_11_0	exp_20260917T102241Z_sjf_medium_11	medium	1789641835	30000000000	1200	1789641910	1789641989	1789643110	7.914433	8.017681	1000000000	1	0	1	desktop-01	2	1000000000	1	1
30	exp_20260917T102241Z_sjf_medium_12_0	exp_20260917T102241Z_sjf_medium_12	medium	1789641835	30000000000	1200	1789641910	1789642017	1789643110	11.24061	13.055965	1000000000	1	0	6	cluster-02	4	1000000000	1	1
31	exp_20260917T102241Z_sjf_long_1_0	exp_20260917T102241Z_sjf_long_1	long	1789641835	120000000000	3600	1789641910	1789642091	1789645510	44.61636	44.61636	1000000000	1	0	6	cluster-02	4	1000000000	1	1
32	exp_20260917T102241Z_sjf_long_2_0	exp_20260917T102241Z_sjf_long_2	long	1789641835	120000000000	3600	1789641910	1789642091	1789645510	44.53512	44.53512	1000000000	1	0	6	cluster-02	4	1000000000	1	1
33	exp_20260917T102241Z_sjf_long_3_0	exp_20260917T102241Z_sjf_long_3	long	1789641840	120000000000	3600	1789641920	1789642079	1789645520	44.59179	44.59179	1000000000	1	0	3	low-power-01	1	1000000000	1	1
34	exp_20260917T102241Z_sjf_long_4_0	exp_20260917T102241Z_sjf_long_4	long	1789641840	120000000000	3600	1789641927	1789642087	1789645527	43.80565	43.80565	1000000000	1	0	2	cluster-01	4	1000000000	1	1
35	exp_20260917T102241Z_sjf_long_5_0	exp_20260917T102241Z_sjf_long_5	long	1789641840	120000000000	3600	1789641927	1789642087	1789645527	44.72584	44.72584	1000000000	1	0	2	cluster-01	4	1000000000	1	1
36	exp_20260917T102241Z_sjf_long_6_0	exp_20260917T102241Z_sjf_long_6	long	1789641840	120000000000	3600	1789641927	1789642087	1789645527	44.74019	44.74019	1000000000	1	0	2	cluster-01	4	1000000000	1	1
