result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
25	exp_20260916T154418Z_lpt_medium_7_0	exp_20260916T154418Z_lpt_medium_7	medium	1789574261	30000000000	1200	1789574316	1789574363	1789575516	29.05417	32.217395	1000000000	1	0	4	cluster-01	4	1000000000	1	1
26	exp_20260916T154418Z_lpt_medium_8_0	exp_20260916T154418Z_lpt_medium_8	medium	1789574261	30000000000	1200	1789574316	1789574363	1789575516	29.9218	33.228009	1000000000	1	0	4	cluster-01	4	1000000000	1	1
27	exp_20260916T154418Z_lpt_medium_9_0	exp_20260916T154418Z_lpt_medium_9	medium	1789574261	30000000000	1200	1789574316	1789574363	1789575516	28.78921	31.215976	1000000000	1	0	4	cluster-01	4	1000000000	1	1
28	exp_20260916T154418Z_lpt_medium_10_0	exp_20260916T154418Z_lpt_medium_10	medium	1789574266	30000000000	1200	1789574316	1789574399	1789575516	30.93496	32.150566	1000000000	1	0	4	cluster-01	4	1000000000	1	1
29	exp_20260916T154418Z_lpt_medium_11_0	exp_20260916T154418Z_lpt_medium_11	medium	1789574266	30000000000	1200	1789574321	1789574363	1789575521	29.85824	32.056974	1000000000	1	0	5	desktop-01	2	1000000000	1	1
30	exp_20260916T154418Z_lpt_medium_12_0	exp_20260916T154418Z_lpt_medium_12	medium	1789574271	30000000000	1200	1789574321	1789574402	1789575521	30.45434	32.065581	1000000000	1	0	5	desktop-01	2	1000000000	1	1
31	exp_20260916T154418Z_lpt_long_1_0	exp_20260916T154418Z_lpt_long_1	long	1789574271	120000000000	3600	1789574294	1789574431	1789577894	59.96278	121.394137	1000000000	1	0	1	phone-02	1	1000000000	1	1
32	exp_20260916T154418Z_lpt_long_2_0	exp_20260916T154418Z_lpt_long_2	long	1789574276	120000000000	3600	1789574294	1789574437	1789577894	119.2706	122.479243	1000000000	1	0	2	cluster-02	4	1000000000	1	1
33	exp_20260916T154418Z_lpt_long_3_0	exp_20260916T154418Z_lpt_long_3	long	1789574276	120000000000	3600	1789574298	1789574440	1789577898	119.4406	122.217803	1000000000	1	0	3	low-power-01	1	1000000000	1	1
34	exp_20260916T154418Z_lpt_long_4_0	exp_20260916T154418Z_lpt_long_4	long	1789574281	120000000000	3600	1789574299	1789574436	1789577899	118.4037	121.54015	1000000000	1	0	4	cluster-01	4	1000000000	1	1
35	exp_20260916T154418Z_lpt_long_5_0	exp_20260916T154418Z_lpt_long_5	long	1789574281	120000000000	3600	1789574304	1789574448	1789577904	119.5101	122.339953	1000000000	1	0	5	desktop-01	2	1000000000	1	1
36	exp_20260916T154418Z_lpt_long_6_0	exp_20260916T154418Z_lpt_long_6	long	1789574281	120000000000	3600	1789574306	1789574550	1789577906	60.0286	121.55261	1000000000	1	0	1	phone-02	1	1000000000	1	1
