result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
22	exp_20260916T180210Z_sjf_medium_4_0	exp_20260916T180210Z_sjf_medium_4	medium	1789582848	30000000000	1200	1789582921	1789582975	1789584121	20.01254	21.037644	1000000000	1	0	2	cluster-01	4	1000000000	1	1
23	exp_20260916T180210Z_sjf_medium_5_0	exp_20260916T180210Z_sjf_medium_5	medium	1789582853	30000000000	1200	1789582926	1789582972	1789584126	15.27178	32.107529	1000000000	1	0	4	phone-02	1	1000000000	1	1
24	exp_20260916T180210Z_sjf_medium_6_0	exp_20260916T180210Z_sjf_medium_6	medium	1789582858	30000000000	1200	1789582921	1789582975	1789584121	20.03155	22.041651	1000000000	1	0	2	cluster-01	4	1000000000	1	1
25	exp_20260916T180210Z_sjf_medium_7_0	exp_20260916T180210Z_sjf_medium_7	medium	1789582858	30000000000	1200	1789582921	1789582975	1789584121	20.04735	23.045639	1000000000	1	0	2	cluster-01	4	1000000000	1	1
26	exp_20260916T180210Z_sjf_medium_8_0	exp_20260916T180210Z_sjf_medium_8	medium	1789582858	30000000000	1200	1789582921	1789582975	1789584121	19.99974	24.04765	1000000000	1	0	2	cluster-01	4	1000000000	1	1
27	exp_20260916T180210Z_sjf_medium_9_0	exp_20260916T180210Z_sjf_medium_9	medium	1789582858	30000000000	1200	1789582926	1789582985	1789584126	30.32102	30.32102	1000000000	1	0	5	low-power-01	1	1000000000	1	1
28	exp_20260916T180210Z_sjf_medium_10_0	exp_20260916T180210Z_sjf_medium_10	medium	1789582863	30000000000	1200	1789582926	1789582967	1789584126	15.34038	32.095688	1000000000	1	0	3	phone-01	1	1000000000	1	1
29	exp_20260916T180210Z_sjf_medium_11_0	exp_20260916T180210Z_sjf_medium_11	medium	1789582863	30000000000	1200	1789582926	1789583001	1789584126	30.52063	32.098551	1000000000	1	0	6	cluster-02	4	1000000000	1	1
30	exp_20260916T180210Z_sjf_medium_12_0	exp_20260916T180210Z_sjf_medium_12	medium	1789582863	30000000000	1200	1789582926	1789582975	1789584126	20.17918	21.076656	1000000000	1	0	6	cluster-02	4	1000000000	1	1
31	exp_20260916T180210Z_sjf_long_1_0	exp_20260916T180210Z_sjf_long_1	long	1789582868	120000000000	3600	1789582926	1789583061	1789586526	91.44724	91.44724	1000000000	1	0	6	cluster-02	4	1000000000	1	1
32	exp_20260916T180210Z_sjf_long_2_0	exp_20260916T180210Z_sjf_long_2	long	1789582868	120000000000	3600	1789582926	1789583061	1789586526	91.56038	91.56038	1000000000	1	0	6	cluster-02	4	1000000000	1	1
33	exp_20260916T180210Z_sjf_long_3_0	exp_20260916T180210Z_sjf_long_3	long	1789582873	120000000000	3600	1789582928	1789583092	1789586528	98.74578	99.278547	1000000000	1	0	1	desktop-01	2	1000000000	1	1
34	exp_20260916T180210Z_sjf_long_4_0	exp_20260916T180210Z_sjf_long_4	long	1789582873	120000000000	3600	1789582928	1789583092	1789586528	98.95618	99.273783	1000000000	1	0	1	desktop-01	2	1000000000	1	1
35	exp_20260916T180210Z_sjf_long_5_0	exp_20260916T180210Z_sjf_long_5	long	1789582878	120000000000	3600	1789582943	1789583107	1789586543	99.66195	99.66195	1000000000	1	0	5	low-power-01	1	1000000000	1	1
36	exp_20260916T180210Z_sjf_long_6_0	exp_20260916T180210Z_sjf_long_6	long	1789582878	120000000000	3600	1789582938	1789583103	1789586538	49.35611	97.457011	1000000000	1	0	4	phone-02	1	1000000000	1	1
