result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
22	exp_20260916T154418Z_random_medium_4_0	exp_20260916T154418Z_random_medium_4	medium	1789573902	30000000000	1200	1789573972	1789574019	1789575172	30.33925	34.10259	1000000000	1	0	1	cluster-02	4	1000000000	1	1
23	exp_20260916T154418Z_random_medium_5_0	exp_20260916T154418Z_random_medium_5	medium	1789573907	30000000000	1200	1789573976	1789574130	1789575176	30.57772	32.090577	1000000000	1	0	3	low-power-01	1	1000000000	1	1
24	exp_20260916T154418Z_random_medium_6_0	exp_20260916T154418Z_random_medium_6	medium	1789573907	30000000000	1200	1789573972	1789574126	1789575172	15.92666	33.133996	1000000000	1	0	2	phone-02	1	1000000000	1	1
25	exp_20260916T154418Z_random_medium_7_0	exp_20260916T154418Z_random_medium_7	medium	1789573907	30000000000	1200	1789573972	1789574058	1789575172	29.61534	31.181025	1000000000	1	0	1	cluster-02	4	1000000000	1	1
26	exp_20260916T154418Z_random_medium_8_0	exp_20260916T154418Z_random_medium_8	medium	1789573907	30000000000	1200	1789574014	1789574067	1789575214	29.41474	31.075831	1000000000	1	0	5	desktop-01	2	1000000000	1	1
27	exp_20260916T154418Z_random_medium_9_0	exp_20260916T154418Z_random_medium_9	medium	1789573912	30000000000	1200	1789573972	1789574014	1789575172	30.30289	32.140765	1000000000	1	0	5	desktop-01	2	1000000000	1	1
28	exp_20260916T154418Z_random_medium_10_0	exp_20260916T154418Z_random_medium_10	medium	1789573912	30000000000	1200	1789573972	1789574135	1789575172	15.88215	33.195338	1000000000	1	0	6	phone-01	1	1000000000	1	1
29	exp_20260916T154418Z_random_medium_11_0	exp_20260916T154418Z_random_medium_11	medium	1789573912	30000000000	1200	1789573960	1789574014	1789575160	30.38961	32.14583	1000000000	1	0	5	desktop-01	2	1000000000	1	1
30	exp_20260916T154418Z_random_medium_12_0	exp_20260916T154418Z_random_medium_12	medium	1789573917	30000000000	1200	1789573972	1789574038	1789575172	30.97335	33.127536	1000000000	1	0	5	desktop-01	2	1000000000	1	1
31	exp_20260916T154418Z_random_long_1_0	exp_20260916T154418Z_random_long_1	long	1789573922	120000000000	3600	1789573972	1789574109	1789577572	118.395	121.509615	1000000000	1	0	1	cluster-02	4	1000000000	1	1
32	exp_20260916T154418Z_random_long_2_0	exp_20260916T154418Z_random_long_2	long	1789573927	120000000000	3600	1789573960	1789574097	1789577560	118.9927	121.588993	1000000000	1	0	4	cluster-01	4	1000000000	1	1
33	exp_20260916T154418Z_random_long_3_0	exp_20260916T154418Z_random_long_3	long	1789573932	120000000000	3600	1789573960	1789574096	1789577560	60.22199	122.424282	1000000000	1	0	6	phone-01	1	1000000000	1	1
34	exp_20260916T154418Z_random_long_4_0	exp_20260916T154418Z_random_long_4	long	1789573937	120000000000	3600	1789573955	1789574097	1789577555	118.1385	121.552327	1000000000	1	0	1	cluster-02	4	1000000000	1	1
35	exp_20260916T154418Z_random_long_5_0	exp_20260916T154418Z_random_long_5	long	1789573937	120000000000	3600	1789573959	1789574101	1789577559	119.7879	122.365445	1000000000	1	0	3	low-power-01	1	1000000000	1	1
36	exp_20260916T154418Z_random_long_6_0	exp_20260916T154418Z_random_long_6	long	1789573942	120000000000	3600	1789573955	1789574092	1789577555	60.69644	123.362869	1000000000	1	0	2	phone-02	1	1000000000	1	1
