result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
15	exp_20260916T154418Z_hybrid_short_15_0	exp_20260916T154418Z_hybrid_short_15	short	1789575009	5000000000	600	1789575113	1789575159	1789575713	4.980291	7.014	1000000000	1	0	2	desktop-01	2	1000000000	1	1
16	exp_20260916T154418Z_hybrid_short_16_0	exp_20260916T154418Z_hybrid_short_16	short	1789575014	5000000000	600	1789575120	1789575144	1789575720	3.633129	9.023164	1000000000	1	0	5	phone-02	1	1000000000	1	1
17	exp_20260916T154418Z_hybrid_short_17_0	exp_20260916T154418Z_hybrid_short_17	short	1789575014	5000000000	600	1789575122	1789575146	1789575722	3.556025	9.021435	1000000000	1	0	1	phone-01	1	1000000000	1	1
18	exp_20260916T154418Z_hybrid_short_18_0	exp_20260916T154418Z_hybrid_short_18	short	1789575014	5000000000	600	1789575125	1789575159	1789575725	4.969972	7.024693	1000000000	1	0	2	desktop-01	2	1000000000	1	1
19	exp_20260916T154418Z_hybrid_medium_1_0	exp_20260916T154418Z_hybrid_medium_1	medium	1789575019	30000000000	1200	1789575061	1789575113	1789576261	30.69416	32.095427	1000000000	1	0	2	desktop-01	2	1000000000	1	1
20	exp_20260916T154418Z_hybrid_medium_2_0	exp_20260916T154418Z_hybrid_medium_2	medium	1789575019	30000000000	1200	1789575062	1789575108	1789576262	30.63845	32.07656	1000000000	1	0	3	low-power-01	1	1000000000	1	1
21	exp_20260916T154418Z_hybrid_medium_3_0	exp_20260916T154418Z_hybrid_medium_3	medium	1789575019	30000000000	1200	1789575079	1789575142	1789576279	29.93846	31.114233	1000000000	1	0	3	low-power-01	1	1000000000	1	1
22	exp_20260916T154418Z_hybrid_medium_4_0	exp_20260916T154418Z_hybrid_medium_4	medium	1789575019	30000000000	1200	1789575079	1789575147	1789576279	30.30598	32.100162	1000000000	1	0	2	desktop-01	2	1000000000	1	1
23	exp_20260916T154418Z_hybrid_medium_5_0	exp_20260916T154418Z_hybrid_medium_5	medium	1789575024	30000000000	1200	1789575079	1789575125	1789576279	29.37257	31.106231	1000000000	1	0	2	desktop-01	2	1000000000	1	1
24	exp_20260916T154418Z_hybrid_medium_6_0	exp_20260916T154418Z_hybrid_medium_6	medium	1789575024	30000000000	1200	1789575085	1789575136	1789576285	30.29406	34.114859	1000000000	1	0	6	cluster-01	4	1000000000	1	1
25	exp_20260916T154418Z_hybrid_medium_7_0	exp_20260916T154418Z_hybrid_medium_7	medium	1789575024	30000000000	1200	1789575085	1789575165	1789576285	30.46629	32.101077	1000000000	1	0	6	cluster-01	4	1000000000	1	1
26	exp_20260916T154418Z_hybrid_medium_8_0	exp_20260916T154418Z_hybrid_medium_8	medium	1789575029	30000000000	1200	1789575085	1789575136	1789576285	30.36671	32.100192	1000000000	1	0	6	cluster-01	4	1000000000	1	1
27	exp_20260916T154418Z_hybrid_medium_9_0	exp_20260916T154418Z_hybrid_medium_9	medium	1789575029	30000000000	1200	1789575085	1789575136	1789576285	30.4156	33.101996	1000000000	1	0	6	cluster-01	4	1000000000	1	1
28	exp_20260916T154418Z_hybrid_medium_10_0	exp_20260916T154418Z_hybrid_medium_10	medium	1789575034	30000000000	1200	1789575091	1789575159	1789576291	30.44852	32.066023	1000000000	1	0	2	desktop-01	2	1000000000	1	1
29	exp_20260916T154418Z_hybrid_medium_11_0	exp_20260916T154418Z_hybrid_medium_11	medium	1789575034	30000000000	1200	1789575092	1789575249	1789576292	30.82373	32.141373	1000000000	1	0	4	cluster-02	4	1000000000	1	1
30	exp_20260916T154418Z_hybrid_medium_12_0	exp_20260916T154418Z_hybrid_medium_12	medium	1789575039	30000000000	1200	1789575092	1789575249	1789576292	30.74215	32.139574	1000000000	1	0	4	cluster-02	4	1000000000	1	1
31	exp_20260916T154418Z_hybrid_long_1_0	exp_20260916T154418Z_hybrid_long_1	long	1789575039	120000000000	3600	1789575063	1789575201	1789578663	120.0015	122.321221	1000000000	1	0	4	cluster-02	4	1000000000	1	1
32	exp_20260916T154418Z_hybrid_long_2_0	exp_20260916T154418Z_hybrid_long_2	long	1789575039	120000000000	3600	1789575073	1789575209	1789578673	119.7548	121.376982	1000000000	1	0	6	cluster-01	4	1000000000	1	1
33	exp_20260916T154418Z_hybrid_long_3_0	exp_20260916T154418Z_hybrid_long_3	long	1789575044	120000000000	3600	1789575080	1789575213	1789578680	119.8354	123.342112	1000000000	1	0	4	cluster-02	4	1000000000	1	1
34	exp_20260916T154418Z_hybrid_long_4_0	exp_20260916T154418Z_hybrid_long_4	long	1789575044	120000000000	3600	1789575080	1789575213	1789578680	119.7464	124.351938	1000000000	1	0	4	cluster-02	4	1000000000	1	1
35	exp_20260916T154418Z_hybrid_long_5_0	exp_20260916T154418Z_hybrid_long_5	long	1789575044	120000000000	3600	1789575080	1789575327	1789578680	120.4382	122.52021	1000000000	1	0	4	cluster-02	4	1000000000	1	1
36	exp_20260916T154418Z_hybrid_long_6_0	exp_20260916T154418Z_hybrid_long_6	long	1789575044	120000000000	3600	1789575080	1789575213	1789578680	119.5651	122.338829	1000000000	1	0	4	cluster-02	4	1000000000	1	1
