result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
20	exp_20260917T102241Z_baseline_medium_2_0	exp_20260917T102241Z_baseline_medium_2	medium	1789640641	30000000000	1200	1789640702	1789640863	1789641902	8.219964	9.032293	1000000000	1	0	3	desktop-01	2	1000000000	1	1
21	exp_20260917T102241Z_baseline_medium_3_0	exp_20260917T102241Z_baseline_medium_3	medium	1789640641	30000000000	1200	1789640731	1789640808	1789641931	6.10775	13.037107	1000000000	1	0	5	phone-02	1	1000000000	1	1
22	exp_20260917T102241Z_baseline_medium_4_0	exp_20260917T102241Z_baseline_medium_4	medium	1789640646	30000000000	1200	1789640768	1789640917	1789641968	8.06562	9.031988	1000000000	1	0	2	cluster-02	4	1000000000	1	1
23	exp_20260917T102241Z_baseline_medium_5_0	exp_20260917T102241Z_baseline_medium_5	medium	1789640646	30000000000	1200	1789640793	1789640863	1789641993	3.941061	5.022392	1000000000	1	0	6	low-power-01	1	1000000000	1	1
24	exp_20260917T102241Z_baseline_medium_6_0	exp_20260917T102241Z_baseline_medium_6	medium	1789640646	30000000000	1200	1789640801	1789640875	1789642001	3.995215	5.025634	1000000000	1	0	4	cluster-01	4	1000000000	1	1
25	exp_20260917T102241Z_baseline_medium_7_0	exp_20260917T102241Z_baseline_medium_7	medium	1789640651	30000000000	1200	1789640731	1789640880	1789641931	9.005121	10.031051	1000000000	1	0	2	cluster-02	4	1000000000	1	1
26	exp_20260917T102241Z_baseline_medium_8_0	exp_20260917T102241Z_baseline_medium_8	medium	1789640651	30000000000	1200	1789640731	1789640843	1789641931	9.0251	10.031905	1000000000	1	0	2	cluster-02	4	1000000000	1	1
27	exp_20260917T102241Z_baseline_medium_9_0	exp_20260917T102241Z_baseline_medium_9	medium	1789640656	30000000000	1200	1789640685	1789640768	1789641885	14.34188	15.053848	1000000000	1	0	2	cluster-02	4	1000000000	1	1
28	exp_20260917T102241Z_baseline_medium_10_0	exp_20260917T102241Z_baseline_medium_10	medium	1789640656	30000000000	1200	1789640684	1789640731	1789641884	15.76504	33.127727	1000000000	1	0	1	phone-01	1	1000000000	1	1
29	exp_20260917T102241Z_baseline_medium_11_0	exp_20260917T102241Z_baseline_medium_11	medium	1789640656	30000000000	1200	1789640725	1789640801	1789641925	5.05546	7.030404	1000000000	1	0	4	cluster-01	4	1000000000	1	1
30	exp_20260917T102241Z_baseline_medium_12_0	exp_20260917T102241Z_baseline_medium_12	medium	1789640656	30000000000	1200	1789640725	1789640801	1789641925	4.946303	6.029335	1000000000	1	0	4	cluster-01	4	1000000000	1	1
31	exp_20260917T102241Z_baseline_long_1_0	exp_20260917T102241Z_baseline_long_1	long	1789640661	120000000000	3600	1789640725	1789640908	1789644325	40.11032	40.11032	1000000000	1	0	4	cluster-01	4	1000000000	1	1
32	exp_20260917T102241Z_baseline_long_2_0	exp_20260917T102241Z_baseline_long_2	long	1789640661	120000000000	3600	1789640702	1789640917	1789644302	44.69036	44.69036	1000000000	1	0	2	cluster-02	4	1000000000	1	1
33	exp_20260917T102241Z_baseline_long_3_0	exp_20260917T102241Z_baseline_long_3	long	1789640666	120000000000	3600	1789640690	1789640826	1789644290	44.67387	45.176747	1000000000	1	0	3	desktop-01	2	1000000000	1	1
34	exp_20260917T102241Z_baseline_long_4_0	exp_20260917T102241Z_baseline_long_4	long	1789640666	120000000000	3600	1789640702	1789640917	1789644302	44.70854	44.70854	1000000000	1	0	2	cluster-02	4	1000000000	1	1
35	exp_20260917T102241Z_baseline_long_5_0	exp_20260917T102241Z_baseline_long_5	long	1789640666	120000000000	3600	1789640702	1789640917	1789644302	44.50903	44.50903	1000000000	1	0	2	cluster-02	4	1000000000	1	1
36	exp_20260917T102241Z_baseline_long_6_0	exp_20260917T102241Z_baseline_long_6	long	1789640671	120000000000	3600	1789640702	1789640863	1789644302	44.53808	44.53808	1000000000	1	0	3	desktop-01	2	1000000000	1	1
