result_id	result_name	workunit_name	work_class	wu_create_time	rsc_fpops_est	delay_bound	sent_time	received_time	report_deadline	cpu_time	elapsed_time	flops_estimate	outcome	exit_status	host_id	domain_name	p_ncpus	p_fpops	on_frac	active_frac
13	exp_20260916T154418Z_baseline_short_13_0	exp_20260916T154418Z_baseline_short_13	short	1789573544	5000000000	600	1789573610	1789573639	1789574210	2.002343	6.037535	1000000000	1	0	5	phone-01	1	1000000000	1	1
14	exp_20260916T154418Z_baseline_short_14_0	exp_20260916T154418Z_baseline_short_14	short	1789573544	5000000000	600	1789573639	1789573673	1789574239	4.966128	7.014884	1000000000	1	0	2	cluster-02	4	1000000000	1	1
15	exp_20260916T154418Z_baseline_short_15_0	exp_20260916T154418Z_baseline_short_15	short	1789573549	5000000000	600	1789573610	1789573639	1789574210	5.925185	7.025019	1000000000	1	0	2	cluster-02	4	1000000000	1	1
16	exp_20260916T154418Z_baseline_short_16_0	exp_20260916T154418Z_baseline_short_16	short	1789573549	5000000000	600	1789573610	1789573656	1789574210	5.073517	7.040078	1000000000	1	0	3	desktop-01	2	1000000000	1	1
17	exp_20260916T154418Z_baseline_short_17_0	exp_20260916T154418Z_baseline_short_17	short	1789573549	5000000000	600	1789573610	1789573661	1789574210	4.943608	7.016005	1000000000	1	0	6	low-power-01	1	1000000000	1	1
18	exp_20260916T154418Z_baseline_short_18_0	exp_20260916T154418Z_baseline_short_18	short	1789573554	5000000000	600	1789573598	1789573627	1789574198	3.040912	8.043038	1000000000	1	0	5	phone-01	1	1000000000	1	1
19	exp_20260916T154418Z_baseline_medium_1_0	exp_20260916T154418Z_baseline_medium_1	medium	1789573554	30000000000	1200	1789573598	1789573644	1789574798	30.47035	32.072008	1000000000	1	0	6	low-power-01	1	1000000000	1	1
20	exp_20260916T154418Z_baseline_medium_2_0	exp_20260916T154418Z_baseline_medium_2	medium	1789573554	30000000000	1200	1789573644	1789573685	1789574844	30.33163	32.073469	1000000000	1	0	6	low-power-01	1	1000000000	1	1
21	exp_20260916T154418Z_baseline_medium_3_0	exp_20260916T154418Z_baseline_medium_3	medium	1789573554	30000000000	1200	1789573593	1789573639	1789574793	29.89941	32.12838	1000000000	1	0	2	cluster-02	4	1000000000	1	1
22	exp_20260916T154418Z_baseline_medium_4_0	exp_20260916T154418Z_baseline_medium_4	medium	1789573554	30000000000	1200	1789573639	1789573702	1789574839	29.98286	32.136013	1000000000	1	0	2	cluster-02	4	1000000000	1	1
23	exp_20260916T154418Z_baseline_medium_5_0	exp_20260916T154418Z_baseline_medium_5	medium	1789573559	30000000000	1200	1789573646	1789573692	1789574846	30.27805	32.155211	1000000000	1	0	1	cluster-01	4	1000000000	1	1
24	exp_20260916T154418Z_baseline_medium_6_0	exp_20260916T154418Z_baseline_medium_6	medium	1789573559	30000000000	1200	1789573605	1789573658	1789574805	30.76852	34.112844	1000000000	1	0	1	cluster-01	4	1000000000	1	1
25	exp_20260916T154418Z_baseline_medium_7_0	exp_20260916T154418Z_baseline_medium_7	medium	1789573564	30000000000	1200	1789573605	1789573762	1789574805	15.19879	32.158826	1000000000	1	0	4	phone-02	1	1000000000	1	1
26	exp_20260916T154418Z_baseline_medium_8_0	exp_20260916T154418Z_baseline_medium_8	medium	1789573564	30000000000	1200	1789573605	1789573646	1789574805	30.29351	33.106063	1000000000	1	0	1	cluster-01	4	1000000000	1	1
27	exp_20260916T154418Z_baseline_medium_9_0	exp_20260916T154418Z_baseline_medium_9	medium	1789573564	30000000000	1200	1789573605	1789573646	1789574805	30.17897	32.102835	1000000000	1	0	1	cluster-01	4	1000000000	1	1
28	exp_20260916T154418Z_baseline_medium_10_0	exp_20260916T154418Z_baseline_medium_10	medium	1789573569	30000000000	1200	1789573627	1789573680	1789574827	30.35203	32.081148	1000000000	1	0	3	desktop-01	2	1000000000	1	1
29	exp_20260916T154418Z_baseline_medium_11_0	exp_20260916T154418Z_baseline_medium_11	medium	1789573569	30000000000	1200	1789573593	1789573644	1789574793	30.99208	33.091771	1000000000	1	0	3	desktop-01	2	1000000000	1	1
30	exp_20260916T154418Z_baseline_medium_12_0	exp_20260916T154418Z_baseline_medium_12	medium	1789573569	30000000000	1200	1789573639	1789573685	1789574839	15.65775	33.058969	1000000000	1	0	5	phone-01	1	1000000000	1	1
31	exp_20260916T154418Z_baseline_long_1_0	exp_20260916T154418Z_baseline_long_1	long	1789573574	120000000000	3600	1789573593	1789573729	1789577193	60.89405	123.399878	1000000000	1	0	4	phone-02	1	1000000000	1	1
32	exp_20260916T154418Z_baseline_long_2_0	exp_20260916T154418Z_baseline_long_2	long	1789573574	120000000000	3600	1789573646	1789573776	1789577246	119.6513	121.472884	1000000000	1	0	1	cluster-01	4	1000000000	1	1
33	exp_20260916T154418Z_baseline_long_3_0	exp_20260916T154418Z_baseline_long_3	long	1789573574	120000000000	3600	1789573610	1789573746	1789577210	119.8461	122.419592	1000000000	1	0	2	cluster-02	4	1000000000	1	1
34	exp_20260916T154418Z_baseline_long_4_0	exp_20260916T154418Z_baseline_long_4	long	1789573579	120000000000	3600	1789573610	1789573763	1789577210	119.6679	121.420699	1000000000	1	0	2	cluster-02	4	1000000000	1	1
35	exp_20260916T154418Z_baseline_long_5_0	exp_20260916T154418Z_baseline_long_5	long	1789573579	120000000000	3600	1789573610	1789573746	1789577210	119.7464	123.425652	1000000000	1	0	2	cluster-02	4	1000000000	1	1
36	exp_20260916T154418Z_baseline_long_6_0	exp_20260916T154418Z_baseline_long_6	long	1789573579	120000000000	3600	1789573610	1789573741	1789577210	119.9458	122.352618	1000000000	1	0	3	desktop-01	2	1000000000	1	1
